"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
2948934,1501039051478,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2948944,1501039051488,,,,,,,,,0,1530,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2948954,1501039051496,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2948964,1501039051506,3.15,,0.06,-0.05,1.0,-1,-6,4,0,1440,0,,,,,,,,,,,,,,,
2948974,1501039051516,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2948984,1501039051526,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2948994,1501039051536,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949004,1501039051546,3.15,,0.06,-0.05,1.0,-1,-8,4,0,1575,0,,,,,,,,,,,,,,,
2949014,1501039051556,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949024,1501039051566,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2949034,1501039051576,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949044,1501039051586,3.2,4.5,0.02,-0.02,0.95,-1,-9,3,0,1590,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949054,1501039051598,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2949064,1501039051608,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949074,1501039051618,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949084,1501039051628,3.2,,-0.0,-0.02,0.97,-1,-9,4,0,1575,0,,,,,,,,,,,,,,,
2949094,1501039051638,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949104,1501039051648,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2949114,1501039051658,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949124,1501039051668,3.2,,-0.04,-0.0,0.99,-1,-4,4,0,1590,0,,,,,,,,,,,,,,,
2949134,1501039051678,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2949144,1501039051688,,,,,,,,,0,1635,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949154,1501039051697,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949164,1501039051707,3.2,,-0.06,-0.02,0.99,-2,-3,4,0,1575,0,,,,,,,,,,,,,,,
2949174,1501039051717,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949184,1501039051727,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2949194,1501039051737,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949204,1501039051747,3.19,,-0.03,-0.03,1.05,-2,-1,5,0,1590,0,,,,,,,,,,,,,,,
2949214,1501039051757,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949224,1501039051767,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949234,1501039051777,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2949244,1501039051787,3.2,,-0.03,-0.04,1.02,-2,-2,4,0,1530,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949254,1501039051797,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2949264,1501039051807,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949274,1501039051817,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949284,1501039051827,3.19,,-0.03,-0.04,1.1,-1,-2,4,0,1650,0,,,,,,,,,,,,,,,
2949294,1501039051837,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2949304,1501039051847,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949314,1501039051857,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2949324,1501039051867,3.21,,-0.02,-0.01,1.05,-1,-4,4,0,1530,0,,,,,,,,,,,,,,,
2949334,1501039051877,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2949344,1501039051887,,,,,,,,,0,1425,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949354,1501039051897,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949364,1501039051907,3.21,,0.02,-0.04,1.02,-0,-6,3,0,1650,0,,,,,,,,,,,,,,,
2949374,1501039051917,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949384,1501039051927,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2949394,1501039051937,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2949404,1501039051947,3.21,,0.01,-0.02,0.96,-1,-7,4,0,1545,0,,,,,,,,,,,,,,,
2949414,1501039051957,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2949424,1501039051967,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949434,1501039051977,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2949444,1501039051987,3.16,,0.01,0.0,0.95,-1,-10,5,0,1635,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949454,1501039051997,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949464,1501039051999,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2949474,1501039052009,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2949484,1501039052019,3.2,,-0.03,-0.0,0.97,-1,-8,4,0,1515,0,,,,,,,,,,,,,,,
2949494,1501039052029,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949504,1501039052039,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949514,1501039052049,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2949524,1501039052059,3.18,,-0.05,-0.01,0.92,-1,-7,3,0,1620,0,,,,,,,,,,,,,,,
2949534,1501039052069,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949544,1501039052079,,,,,,,,,0,1575,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949554,1501039052095,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949564,1501039052105,3.17,,-0.04,-0.01,0.96,-1,-3,4,0,1515,0,,,,,,,,,,,,,,,
2949574,1501039052115,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949584,1501039052125,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949594,1501039052135,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2949604,1501039052145,3.17,,-0.06,-0.01,0.93,-2,-1,5,0,1635,0,,,,,,,,,,,,,,,
2949614,1501039052155,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2949624,1501039052165,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2949634,1501039052175,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949644,1501039052185,3.19,,-0.05,-0.02,1.07,-2,-2,4,0,1515,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949654,1501039052197,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949664,1501039052207,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2949674,1501039052217,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949684,1501039052227,3.18,,-0.04,-0.01,1.08,-1,0,3,0,1605,0,,,,,,,,,,,,,,,
2949694,1501039052237,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2949704,1501039052247,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949714,1501039052257,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2949724,1501039052267,3.16,,-0.02,-0.02,1.03,-1,-2,2,0,1440,0,,,,,,,,,,,,,,,
2949734,1501039052277,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949744,1501039052287,,,,,,,,,0,1650,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949754,1501039052297,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949764,1501039052307,3.2,,0.01,-0.01,1.02,-1,-2,3,0,1590,0,,,,,,,,,,,,,,,
2949774,1501039052317,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2949784,1501039052327,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949794,1501039052337,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2949804,1501039052347,3.17,,0.04,-0.01,0.97,-1,-7,3,0,1440,0,,,,,,,,,,,,,,,
2949814,1501039052357,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2949824,1501039052367,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2949834,1501039052377,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949844,1501039052387,3.18,,0.03,-0.02,0.98,-1,-9,3,0,1575,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949854,1501039052397,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949864,1501039052407,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949874,1501039052417,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949884,1501039052427,3.18,,-0.01,0.0,0.95,-1,-10,2,0,1590,0,,,,,,,,,,,,,,,
2949894,1501039052437,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2949904,1501039052447,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949914,1501039052457,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2949924,1501039052467,3.17,,0.0,-0.01,0.99,-1,-10,3,0,1575,0,,,,,,,,,,,,,,,
2949934,1501039052477,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2949944,1501039052487,,,,,,,,,0,1515,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2949954,1501039052497,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2949964,1501039052507,3.18,,-0.01,0.02,1.01,-2,-7,4,0,1590,0,,,,,,,,,,,,,,,
2949974,1501039052517,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2949984,1501039052527,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2949994,1501039052537,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2950004,1501039052547,3.18,,0.03,-0.01,1.02,-2,-5,4,0,1575,0,,,,,,,,,,,,,,,
2950014,1501039052557,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2950024,1501039052567,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2950034,1501039052577,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2950044,1501039052587,3.18,4.49,0.12,-0.01,1.15,-2,-3,5,0,1575,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950054,1501039052596,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2950064,1501039052606,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2950074,1501039052616,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2950084,1501039052626,3.19,,0.19,0.01,1.18,-1,-8,3,0,1515,0,,,,,,,,,,,,,,,
2950094,1501039052636,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2950104,1501039052646,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2950114,1501039052656,,,,,,,,,0,1320,0,,,,,,,,,,,,,,,
2950124,1501039052666,3.17,,0.31,0.0,1.3,-1,-13,4,0,1500,0,,,,,,,,,,,,,,,
2950134,1501039052676,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2950144,1501039052686,,,,,,,,,0,1515,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950154,1501039052696,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2950164,1501039052706,3.18,,0.39,0.04,1.3,1,-18,4,0,1395,0,,,,,,,,,,,,,,,
2950174,1501039052716,,,,,,,,,0,1335,0,,,,,,,,,,,,,,,
2950184,1501039052726,,,,,,,,,0,1260,0,,,,,,,,,,,,,,,
2950194,1501039052736,,,,,,,,,0,1260,0,,,,,,,,,,,,,,,
2950204,1501039052746,3.08,,0.37,0.04,1.12,5,-19,5,0,1125,0,,,,,,,,,,,,,,,
2950214,1501039052756,,,,,,,,,0,1140,0,,,,,,,,,,,,,,,
2950224,1501039052766,,,,,,,,,0,1140,0,,,,,,,,,,,,,,,
2950234,1501039052776,,,,,,,,,0,1140,0,,,,,,,,,,,,,,,
2950244,1501039052786,3.06,,0.36,0.04,1.06,5,-15,6,0,1080,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950254,1501039052796,,,,,,,,,0,1035,0,,,,,,,,,,,,,,,
2950264,1501039052806,,,,,,,,,0,1035,230,,,,,,,,,,,,,,,
2950274,1501039052816,,,,,,,,,0,1020,230,,,,,,,,,,,,,,,
2950284,1501039052826,3.07,,0.35,0.02,1.03,3,-13,5,0,975,230,,,,,,,,,,,,,,,
2950294,1501039052836,,,,,,,,,0,975,230,,,,,,,,,,,,,,,
2950304,1501039052846,,,,,,,,,0,945,230,,,,,,,,,,,,,,,
2950314,1501039052856,,,,,,,,,0,945,230,,,,,,,,,,,,,,,
2950324,1501039052866,3.11,,0.27,0.03,0.99,3,-7,5,0,810,230,,,,,,,,,,,,,,,
2950334,1501039052876,,,,,,,,,0,885,230,,,,,,,,,,,,,,,
2950344,1501039052886,,,,,,,,,0,885,230,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950354,1501039052896,,,,,,,,,0,915,10000000,,,,,,,,,,,,,,,
2950364,1501039052906,3.12,,0.22,0.02,1.01,2,-2,4,0,915,0,,,,,,,,,,,,,,,
2950374,1501039052916,,,,,,,,,0,900,0,,,,,,,,,,,,,,,
2950384,1501039052926,,,,,,,,,0,900,0,,,,,,,,,,,,,,,
2950394,1501039052936,,,,,,,,,0,900,0,,,,,,,,,,,,,,,
2950404,1501039052946,3.14,,0.19,0.01,1.01,2,2,3,0,900,0,,,,,,,,,,,,,,,
2950414,1501039052956,,,,,,,,,0,900,0,,,,,,,,,,,,,,,
2950424,1501039052966,,,,,,,,,0,885,0,,,,,,,,,,,,,,,
2950434,1501039052976,,,,,,,,,0,885,0,,,,,,,,,,,,,,,
2950444,1501039052986,3.16,,0.15,-0.03,1.04,2,6,1,0,885,0,36.113663,-115.145653,0.0,6.287,2036.1,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950454,1501039052996,,,,,,,,,0,765,0,,,,,,,,,,,,,,,
2950464,1501039053000,,,,,,,,,0,765,0,,,,,,,,,,,,,,,
2950474,1501039053010,,,,,,,,,0,930,0,,,,,,,,,,,,,,,
2950484,1501039053020,3.16,,0.14,-0.01,1.07,1,8,1,0,1065,0,,,,,,,,,,,,,,,
2950494,1501039053030,,,,,,,,,0,1065,0,,,,,,,,,,,,,,,
2950504,1501039053040,,,,,,,,,0,1065,0,,,,,,,,,,,,,,,
2950514,1501039053050,,,,,,,,,0,1065,0,,,,,,,,,,,,,,,
2950524,1501039053060,3.06,,0.13,-0.04,1.07,1,7,1,0,1065,0,,,,,,,,,,,,,,,
2950534,1501039053070,,,,,,,,,0,1065,0,,,,,,,,,,,,,,,
2950544,1501039053080,,,,,,,,,0,1065,0,36.113663,-115.145653,1.03,6.287,2037.2,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950554,1501039053096,,,,,,,,,0,1050,0,,,,,,,,,,,,,,,
2950564,1501039053106,3.11,,0.09,-0.03,1.11,1,7,0,0,1050,0,,,,,,,,,,,,,,,
2950574,1501039053116,,,,,,,,,0,960,190,,,,,,,,,,,,,,,
2950584,1501039053126,,,,,,,,,0,1275,190,,,,,,,,,,,,,,,
2950594,1501039053136,,,,,,,,,0,1440,190,,,,,,,,,,,,,,,
2950604,1501039053146,3.2,,0.08,-0.04,1.12,1,4,1,0,1440,190,,,,,,,,,,,,,,,
2950614,1501039053156,,,,,,,,,0,1425,190,,,,,,,,,,,,,,,
2950624,1501039053166,,,,,,,,,0,1425,190,,,,,,,,,,,,,,,
2950634,1501039053176,,,,,,,,,0,1425,190,,,,,,,,,,,,,,,
2950644,1501039053186,3.24,,0.09,-0.06,1.15,1,1,1,0,1410,190,36.113663,-115.145653,1.43,6.287,2037.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950654,1501039053196,,,,,,,,,0,1350,190,,,,,,,,,,,,,,,
2950664,1501039053206,,,,,,,,,0,1620,190,,,,,,,,,,,,,,,
2950674,1501039053216,,,,,,,,,0,1755,190,,,,,,,,,,,,,,,
2950684,1501039053226,3.2,,0.1,-0.07,1.19,1,-0,0,0,1740,190,,,,,,,,,,,,,,,
2950694,1501039053236,,,,,,,,,0,1740,190,,,,,,,,,,,,,,,
2950704,1501039053246,,,,,,,,,0,1740,10000000,,,,,,,,,,,,,,,
2950714,1501039053256,,,,,,,,,0,1725,0,,,,,,,,,,,,,,,
2950724,1501039053266,3.15,,0.12,-0.03,1.2,-0,-2,2,0,1920,0,,,,,,,,,,,,,,,
2950734,1501039053276,,,,,,,,,0,2010,0,,,,,,,,,,,,,,,
2950744,1501039053286,,,,,,,,,0,2025,0,36.113663,-115.145653,1.92,6.287,2037.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950754,1501039053296,,,,,,,,,0,2010,0,,,,,,,,,,,,,,,
2950764,1501039053300,3.17,,0.1,-0.1,1.18,0,-1,3,0,2010,0,,,,,,,,,,,,,,,
2950774,1501039053310,,,,,,,,,0,1995,0,,,,,,,,,,,,,,,
2950784,1501039053320,,,,,,,,,0,2160,0,,,,,,,,,,,,,,,
2950794,1501039053330,,,,,,,,,0,2250,0,,,,,,,,,,,,,,,
2950804,1501039053340,3.16,,0.06,-0.09,0.98,1,-3,3,0,2235,0,,,,,,,,,,,,,,,
2950814,1501039053350,,,,,,,,,0,2265,0,,,,,,,,,,,,,,,
2950824,1501039053360,,,,,,,,,0,2235,0,,,,,,,,,,,,,,,
2950834,1501039053370,,,,,,,,,0,2190,4760,,,,,,,,,,,,,,,
2950844,1501039053380,3.23,,0.06,-0.09,0.85,0,-5,6,0,2475,4760,36.113663,-115.145653,2.22,6.287,2037.6,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950854,1501039053398,,,,,,,,,0,2460,4760,,,,,,,,,,,,,,,
2950864,1501039053408,,,,,,,,,0,2460,4760,,,,,,,,,,,,,,,
2950874,1501039053418,,,,,,,,,0,2460,4760,,,,,,,,,,,,,,,
2950884,1501039053428,3.19,,0.03,-0.07,0.65,1,-6,6,0,2595,4760,,,,,,,,,,,,,,,
2950894,1501039053438,,,,,,,,,0,2670,4760,,,,,,,,,,,,,,,
2950904,1501039053448,,,,,,,,,0,2655,4760,,,,,,,,,,,,,,,
2950914,1501039053458,,,,,,,,,0,2655,4760,,,,,,,,,,,,,,,
2950924,1501039053468,3.24,,-0.03,-0.06,0.68,0,-2,6,0,2610,4760,,,,,,,,,,,,,,,
2950934,1501039053478,,,,,,,,,0,2850,4760,,,,,,,,,,,,,,,
2950944,1501039053488,,,,,,,,,0,2850,4760,36.113663,-115.145653,2.36,6.287,2037.7,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2950954,1501039053496,,,,,,,,,0,2850,4760,,,,,,,,,,,,,,,
2950964,1501039053506,3.2,,-0.1,-0.09,0.92,3,2,2,0,2790,0,,,,,,,,,,,,,,,
2950974,1501039053516,,,,,,,,,0,3015,0,,,,,,,,,,,,,,,
2950984,1501039053526,,,,,,,,,0,3000,0,,,,,,,,,,,,,,,
2950994,1501039053536,,,,,,,,,0,3000,0,,,,,,,,,,,,,,,
2951004,1501039053546,3.12,,-0.13,-0.12,1.09,2,4,4,0,2940,0,,,,,,,,,,,,,,,
2951014,1501039053556,,,,,,,,,0,3165,0,,,,,,,,,,,,,,,
2951024,1501039053566,,,,,,,,,0,3135,0,,,,,,,,,,,,,,,
2951034,1501039053576,,,,,,,,,0,3060,0,,,,,,,,,,,,,,,
2951044,1501039053586,3.04,4.5,-0.01,-0.17,1.26,-4,6,5,0,2955,0,36.113663,-115.145668,2.26,6.287,2037.8,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2951054,1501039053596,,,,,,,,,0,3105,230,,,,,,,,,,,,,,,
