"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
2651594,1501038754133,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2651604,1501038754143,3.14,,0.07,-0.03,1.12,-1,-6,3,0,1545,0,,,,,,,,,,,,,,,
2651614,1501038754153,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2651624,1501038754163,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2651634,1501038754173,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2651644,1501038754183,3.13,,0.08,-0.03,1.18,-0,-5,2,0,1560,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2651654,1501038754193,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2651664,1501038754203,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2651674,1501038754213,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2651684,1501038754223,3.16,,0.06,-0.03,1.12,-0,-3,1,0,1530,0,,,,,,,,,,,,,,,
2651694,1501038754233,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2651704,1501038754243,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2651714,1501038754253,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2651724,1501038754263,3.11,,0.05,-0.04,1.16,-1,-2,2,0,1620,0,,,,,,,,,,,,,,,
2651734,1501038754273,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2651744,1501038754283,,,,,,,,,0,1560,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2651754,1501038754292,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2651764,1501038754302,3.17,,0.04,-0.03,1.12,-0,-1,2,0,1500,0,,,,,,,,,,,,,,,
2651774,1501038754312,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2651784,1501038754322,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2651794,1501038754332,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2651804,1501038754342,3.14,,0.02,-0.03,1.23,-1,-3,2,0,1620,0,,,,,,,,,,,,,,,
2651814,1501038754352,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2651824,1501038754362,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2651834,1501038754372,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2651844,1501038754382,3.19,,0.01,-0.0,1.14,-1,-3,3,0,1485,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2651854,1501038754392,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2651864,1501038754402,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2651874,1501038754412,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2651884,1501038754422,3.16,,-0.02,-0.01,1.12,-0,-3,2,0,1620,0,,,,,,,,,,,,,,,
2651894,1501038754432,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2651904,1501038754442,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2651914,1501038754452,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2651924,1501038754462,3.21,,-0.01,0.02,1.06,-1,-4,3,0,1485,0,,,,,,,,,,,,,,,
2651934,1501038754472,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2651944,1501038754482,,,,,,,,,0,1350,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2651954,1501038754492,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2651964,1501038754502,3.18,,-0.03,-0.01,1.07,-1,-3,2,0,1620,0,,,,,,,,,,,,,,,
2651974,1501038754512,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2651984,1501038754522,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2651994,1501038754532,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2652004,1501038754542,3.21,,-0.03,0.01,1.05,-1,-4,2,0,1485,0,,,,,,,,,,,,,,,
2652014,1501038754552,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2652024,1501038754562,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2652034,1501038754572,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652044,1501038754582,3.2,4.52,-0.0,-0.04,0.99,-1,-4,1,0,1635,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652054,1501038754592,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2652064,1501038754602,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652074,1501038754612,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2652084,1501038754622,3.22,,-0.0,-0.05,0.98,-1,-5,2,0,1500,0,,,,,,,,,,,,,,,
2652094,1501038754632,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2652104,1501038754642,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2652114,1501038754652,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652124,1501038754662,3.22,,0.03,-0.07,0.95,-1,-7,2,0,1635,0,,,,,,,,,,,,,,,
2652134,1501038754672,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2652144,1501038754682,,,,,,,,,0,1575,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652154,1501038754694,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2652164,1501038754704,3.23,,0.02,-0.07,0.97,-0,-6,2,0,1500,0,,,,,,,,,,,,,,,
2652174,1501038754714,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2652184,1501038754724,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2652194,1501038754734,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652204,1501038754744,3.22,,0.04,-0.04,0.93,-1,-8,3,0,1635,0,,,,,,,,,,,,,,,
2652214,1501038754754,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2652224,1501038754764,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652234,1501038754774,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2652244,1501038754784,3.23,,0.03,-0.03,0.96,-1,-7,4,0,1500,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652254,1501038754792,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2652264,1501038754802,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
2652274,1501038754812,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652284,1501038754822,3.17,,0.02,0.0,0.94,-2,-8,4,0,1605,0,,,,,,,,,,,,,,,
2652294,1501038754832,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652304,1501038754842,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2652314,1501038754852,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2652324,1501038754862,3.22,,0.0,-0.0,0.99,-2,-8,4,0,1485,0,,,,,,,,,,,,,,,
2652334,1501038754872,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2652344,1501038754882,,,,,,,,,0,1560,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652354,1501038754894,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2652364,1501038754904,3.21,,-0.03,0.01,0.97,-2,-8,3,0,1590,0,,,,,,,,,,,,,,,
2652374,1501038754914,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2652384,1501038754924,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2652394,1501038754934,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2652404,1501038754944,3.17,,-0.04,0.0,1.01,-2,-6,3,0,1440,0,,,,,,,,,,,,,,,
2652414,1501038754954,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2652424,1501038754964,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652434,1501038754974,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2652444,1501038754984,3.19,,-0.07,0.01,0.96,-1,-7,2,0,1605,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652454,1501038754994,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652464,1501038754996,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2652474,1501038755006,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2652484,1501038755016,3.21,,-0.07,0.0,1.0,-1,-5,2,0,1455,0,,,,,,,,,,,,,,,
2652494,1501038755026,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2652504,1501038755036,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2652514,1501038755046,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2652524,1501038755056,3.2,,-0.08,-0.0,0.96,-1,-4,2,0,1605,0,,,,,,,,,,,,,,,
2652534,1501038755066,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2652544,1501038755076,,,,,,,,,0,1545,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652554,1501038755086,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2652564,1501038755100,3.21,,-0.06,0.0,1.0,-1,-4,3,0,1455,0,,,,,,,,,,,,,,,
2652574,1501038755110,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2652584,1501038755120,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2652594,1501038755130,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2652604,1501038755140,3.2,,-0.08,-0.0,0.99,-1,-3,4,0,1605,0,,,,,,,,,,,,,,,
2652614,1501038755150,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2652624,1501038755160,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2652634,1501038755170,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2652644,1501038755180,3.21,,-0.04,0.0,1.05,-2,-4,5,0,1470,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652654,1501038755194,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2652664,1501038755204,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2652674,1501038755214,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2652684,1501038755224,3.21,,-0.06,-0.01,1.04,-2,-2,4,0,1605,0,,,,,,,,,,,,,,,
2652694,1501038755234,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2652704,1501038755244,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2652714,1501038755254,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2652724,1501038755264,3.23,,-0.03,-0.01,1.07,-2,-4,5,0,1470,0,,,,,,,,,,,,,,,
2652734,1501038755274,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2652744,1501038755284,,,,,,,,,0,1560,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652754,1501038755293,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2652764,1501038755303,3.18,,-0.04,-0.02,1.06,-2,-2,4,0,1560,0,,,,,,,,,,,,,,,
2652774,1501038755313,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2652784,1501038755323,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2652794,1501038755333,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2652804,1501038755343,3.22,,-0.04,-0.02,1.07,-1,-3,3,0,1455,0,,,,,,,,,,,,,,,
2652814,1501038755353,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2652824,1501038755363,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2652834,1501038755373,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2652844,1501038755383,3.22,,-0.02,-0.03,1.12,-1,-3,4,0,1560,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652854,1501038755393,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2652864,1501038755403,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2652874,1501038755413,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2652884,1501038755423,3.16,,-0.05,-0.03,1.1,-1,-4,4,0,1365,0,,,,,,,,,,,,,,,
2652894,1501038755433,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652904,1501038755443,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2652914,1501038755453,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2652924,1501038755463,3.22,,-0.02,-0.01,1.07,-1,-4,5,0,1560,0,,,,,,,,,,,,,,,
2652934,1501038755473,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2652944,1501038755483,,,,,,,,,0,1500,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2652954,1501038755491,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2652964,1501038755501,3.2,,-0.04,-0.03,1.02,-1,-4,5,0,1365,0,,,,,,,,,,,,,,,
2652974,1501038755511,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2652984,1501038755521,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2652994,1501038755531,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2653004,1501038755541,3.22,,-0.02,-0.03,1.04,-1,-5,4,0,1575,0,,,,,,,,,,,,,,,
2653014,1501038755551,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2653024,1501038755561,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2653034,1501038755571,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2653044,1501038755581,3.18,4.52,0.02,-0.08,0.99,-1,-5,3,0,1380,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653054,1501038755593,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2653064,1501038755603,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2653074,1501038755613,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2653084,1501038755623,3.21,,0.04,-0.09,0.97,-0,-6,3,0,1575,0,,,,,,,,,,,,,,,
2653094,1501038755633,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2653104,1501038755643,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2653114,1501038755653,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2653124,1501038755663,3.19,,0.08,-0.1,0.95,-1,-7,3,0,1380,0,,,,,,,,,,,,,,,
2653134,1501038755673,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2653144,1501038755683,,,,,,,,,0,1635,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653154,1501038755691,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2653164,1501038755701,3.22,,0.1,-0.07,0.92,-1,-8,4,0,1575,0,,,,,,,,,,,,,,,
2653174,1501038755711,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2653184,1501038755721,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2653194,1501038755731,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2653204,1501038755741,3.2,,0.13,-0.06,0.9,-1,-10,3,0,1350,0,,,,,,,,,,,,,,,
2653214,1501038755751,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2653224,1501038755761,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2653234,1501038755771,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2653244,1501038755781,3.22,,0.18,-0.01,0.92,-2,-11,4,0,1515,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653254,1501038755791,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2653264,1501038755801,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2653274,1501038755811,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2653284,1501038755821,3.16,,0.24,-0.0,0.94,-1,-13,4,0,1260,0,,,,,,,,,,,,,,,
2653294,1501038755831,,,,,,,,,0,1410,0,,,,,,,,,,,,,,,
2653304,1501038755841,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2653314,1501038755851,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2653324,1501038755861,3.18,,0.27,-0.0,0.91,-1,-15,4,0,1425,0,,,,,,,,,,,,,,,
2653334,1501038755871,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2653344,1501038755881,,,,,,,,,0,1350,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653354,1501038755893,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2653364,1501038755903,3.2,,0.3,-0.03,0.92,-1,-16,5,0,1305,0,,,,,,,,,,,,,,,
2653374,1501038755913,,,,,,,,,0,1170,0,,,,,,,,,,,,,,,
2653384,1501038755923,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2653394,1501038755933,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2653404,1501038755943,3.13,,0.39,0.02,1.01,0,-19,6,0,1410,0,,,,,,,,,,,,,,,
2653414,1501038755953,,,,,,,,,0,1350,130,,,,,,,,,,,,,,,
2653424,1501038755963,,,,,,,,,0,1305,130,,,,,,,,,,,,,,,
2653434,1501038755973,,,,,,,,,0,1260,130,,,,,,,,,,,,,,,
2653444,1501038755983,3.13,,0.41,0.02,0.98,4,-21,4,0,1260,130,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653454,1501038755993,,,,,,,,,0,1200,130,,,,,,,,,,,,,,,
2653464,1501038755995,,,,,,,,,0,1080,130,,,,,,,,,,,,,,,
2653474,1501038756005,,,,,,,,,0,1305,130,,,,,,,,,,,,,,,
2653484,1501038756015,3.14,,0.38,0.08,0.81,5,-17,4,0,1410,130,,,,,,,,,,,,,,,
2653494,1501038756025,,,,,,,,,0,1395,130,,,,,,,,,,,,,,,
2653504,1501038756035,,,,,,,,,0,1365,10000000,,,,,,,,,,,,,,,
2653514,1501038756045,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2653524,1501038756055,3.15,,0.33,0.07,0.73,4,-12,2,0,1350,0,,,,,,,,,,,,,,,
2653534,1501038756065,,,,,,,,,0,1320,0,,,,,,,,,,,,,,,
2653544,1501038756075,,,,,,,,,0,1305,0,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653554,1501038756091,,,,,,,,,0,1200,0,,,,,,,,,,,,,,,
2653564,1501038756101,3.14,,0.34,0.11,0.85,2,-9,2,0,1440,0,,,,,,,,,,,,,,,
2653574,1501038756111,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2653584,1501038756121,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2653594,1501038756131,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2653604,1501038756141,3.09,,0.33,0.06,0.9,2,-5,2,0,1500,0,,,,,,,,,,,,,,,
2653614,1501038756151,,,,,,,,,0,1485,320,,,,,,,,,,,,,,,
2653624,1501038756161,,,,,,,,,0,1455,320,,,,,,,,,,,,,,,
2653634,1501038756171,,,,,,,,,0,1365,320,,,,,,,,,,,,,,,
2653644,1501038756181,3.09,,0.33,0.1,1.0,1,-3,2,0,1725,320,36.113678,-115.145668,0.0,5.625,2022.7,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653654,1501038756193,,,,,,,,,0,1725,320,,,,,,,,,,,,,,,
2653664,1501038756203,,,,,,,,,0,1695,320,,,,,,,,,,,,,,,
2653674,1501038756213,,,,,,,,,0,1695,320,,,,,,,,,,,,,,,
2653684,1501038756223,3.17,,0.37,0.06,1.03,1,-4,1,0,1665,320,,,,,,,,,,,,,,,
2653694,1501038756233,,,,,,,,,0,1635,320,,,,,,,,,,,,,,,
2653704,1501038756243,,,,,,,,,0,1575,320,,,,,,,,,,,,,,,
2653714,1501038756253,,,,,,,,,0,1890,320,,,,,,,,,,,,,,,
2653724,1501038756263,3.19,,0.39,0.04,1.04,2,-5,-2,0,1890,320,,,,,,,,,,,,,,,
2653734,1501038756273,,,,,,,,,0,1860,320,,,,,,,,,,,,,,,
2653744,1501038756283,,,,,,,,,0,1845,320,36.113678,-115.145668,1.24,5.625,2035.0,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653754,1501038756292,,,,,,,,,0,1830,320,,,,,,,,,,,,,,,
2653764,1501038756302,3.14,,0.37,-0.01,1.12,1,-3,-2,0,1725,0,,,,,,,,,,,,,,,
2653774,1501038756312,,,,,,,,,0,1950,140,,,,,,,,,,,,,,,
2653784,1501038756322,,,,,,,,,0,2025,140,,,,,,,,,,,,,,,
2653794,1501038756332,,,,,,,,,0,1995,140,,,,,,,,,,,,,,,
2653804,1501038756342,3.17,,0.41,-0.05,1.17,2,-5,-0,0,1980,140,,,,,,,,,,,,,,,
2653814,1501038756352,,,,,,,,,0,1965,140,,,,,,,,,,,,,,,
2653824,1501038756362,,,,,,,,,0,1845,140,,,,,,,,,,,,,,,
2653834,1501038756372,,,,,,,,,0,2070,140,,,,,,,,,,,,,,,
2653844,1501038756382,3.11,,0.49,-0.05,1.26,1,-8,2,0,2115,140,36.113678,-115.145668,1.67,5.625,2035.2,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653854,1501038756392,,,,,,,,,0,2100,140,,,,,,,,,,,,,,,
2653864,1501038756402,,,,,,,,,0,2070,140,,,,,,,,,,,,,,,
2653874,1501038756412,,,,,,,,,0,2025,140,,,,,,,,,,,,,,,
2653884,1501038756422,3.12,,0.48,-0.09,1.22,1,-8,2,0,1950,140,,,,,,,,,,,,,,,
2653894,1501038756432,,,,,,,,,0,2205,260,,,,,,,,,,,,,,,
2653904,1501038756442,,,,,,,,,0,2205,260,,,,,,,,,,,,,,,
2653914,1501038756452,,,,,,,,,0,2175,260,,,,,,,,,,,,,,,
2653924,1501038756462,3.21,,0.46,-0.14,1.35,1,-10,2,0,2130,260,,,,,,,,,,,,,,,
2653934,1501038756472,,,,,,,,,0,2100,260,,,,,,,,,,,,,,,
2653944,1501038756482,,,,,,,,,0,2220,260,36.113678,-115.145668,3.02,5.625,2035.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2653954,1501038756492,,,,,,,,,0,2295,260,,,,,,,,,,,,,,,
2653964,1501038756502,3.24,,0.38,-0.11,1.18,2,-8,-1,0,2250,260,,,,,,,,,,,,,,,
2653974,1501038756512,,,,,,,,,0,2235,260,,,,,,,,,,,,,,,
2653984,1501038756522,,,,,,,,,0,2190,260,,,,,,,,,,,,,,,
2653994,1501038756532,,,,,,,,,0,2115,260,,,,,,,,,,,,,,,
2654004,1501038756542,3.24,,0.39,-0.08,1.07,2,-9,-1,0,2385,410,,,,,,,,,,,,,,,
2654014,1501038756552,,,,,,,,,0,2355,410,,,,,,,,,,,,,,,
2654024,1501038756562,,,,,,,,,0,2325,410,,,,,,,,,,,,,,,
2654034,1501038756572,,,,,,,,,0,2310,410,,,,,,,,,,,,,,,
2654044,1501038756582,3.28,4.52,0.35,-0.1,1.07,0,-7,1,0,2220,410,36.113678,-115.145668,4.08,5.625,2035.4,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2654054,1501038756592,,,,,,,,,0,2430,410,,,,,,,,,,,,,,,
2654064,1501038756602,,,,,,,,,0,2445,410,,,,,,,,,,,,,,,
