"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
2779234,1501038881773,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2779244,1501038881783,3.18,,0.01,-0.02,1.16,-1,-5,2,0,1635,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2779254,1501038881793,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2779264,1501038881803,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779274,1501038881813,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2779284,1501038881823,3.17,,0.01,-0.0,1.08,-1,-6,3,0,1500,0,,,,,,,,,,,,,,,
2779294,1501038881833,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2779304,1501038881843,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2779314,1501038881853,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2779324,1501038881863,3.18,,0.02,-0.03,0.98,-0,-7,2,0,1635,0,,,,,,,,,,,,,,,
2779334,1501038881873,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2779344,1501038881883,,,,,,,,,0,1575,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2779354,1501038881893,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2779364,1501038881903,3.23,,0.03,-0.02,0.94,-1,-9,3,0,1500,0,,,,,,,,,,,,,,,
2779374,1501038881913,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2779384,1501038881923,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2779394,1501038881933,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2779404,1501038881943,3.24,,0.04,0.01,0.87,-1,-9,3,0,1650,0,,,,,,,,,,,,,,,
2779414,1501038881953,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2779424,1501038881963,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779434,1501038881973,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2779444,1501038881983,3.22,,0.02,-0.0,0.88,-1,-9,2,0,1515,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2779454,1501038881993,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2779464,1501038881995,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779474,1501038882005,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2779484,1501038882015,3.22,,0.01,0.01,0.84,-1,-10,2,0,1620,0,,,,,,,,,,,,,,,
2779494,1501038882025,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779504,1501038882035,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2779514,1501038882045,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2779524,1501038882055,3.16,,-0.01,-0.02,0.87,-1,-7,2,0,1470,0,,,,,,,,,,,,,,,
2779534,1501038882065,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2779544,1501038882075,,,,,,,,,0,1575,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2779554,1501038882093,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2779564,1501038882103,3.21,,-0.05,-0.02,0.88,-1,-7,1,0,1620,0,,,,,,,,,,,,,,,
2779574,1501038882113,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2779584,1501038882123,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2779594,1501038882133,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2779604,1501038882143,3.21,,-0.05,-0.04,0.9,-1,-5,2,0,1485,0,,,,,,,,,,,,,,,
2779614,1501038882153,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2779624,1501038882163,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779634,1501038882173,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2779644,1501038882183,3.19,,-0.08,-0.03,0.89,-2,-2,4,0,1620,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,2.2,0,0.0,-1,0.0,0.0,0.0,0
2779654,1501038882193,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2779664,1501038882203,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2779674,1501038882213,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2779684,1501038882223,3.2,,-0.04,-0.04,1.02,-2,-1,4,0,1485,0,,,,,,,,,,,,,,,
2779694,1501038882233,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2779704,1501038882243,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779714,1501038882253,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2779724,1501038882263,3.19,,-0.03,-0.06,1.06,-3,1,5,0,1620,0,,,,,,,,,,,,,,,
2779734,1501038882273,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779744,1501038882283,,,,,,,,,0,1560,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,2.2,0,0.0,-1,0.0,0.0,0.0,0
2779754,1501038882293,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2779764,1501038882303,3.2,,-0.02,-0.03,1.13,-3,0,6,0,1485,0,,,,,,,,,,,,,,,
2779774,1501038882313,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779784,1501038882323,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2779794,1501038882333,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2779804,1501038882343,3.19,,0.0,-0.07,1.18,-2,-1,6,0,1590,0,,,,,,,,,,,,,,,
2779814,1501038882353,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2779824,1501038882363,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2779834,1501038882373,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2779844,1501038882383,3.18,,-0.01,-0.02,1.12,-1,-2,3,0,1395,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2779854,1501038882393,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779864,1501038882403,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2779874,1501038882413,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2779884,1501038882423,3.2,,0.01,-0.01,1.13,-1,-4,3,0,1590,0,,,,,,,,,,,,,,,
2779894,1501038882433,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2779904,1501038882443,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2779914,1501038882453,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2779924,1501038882463,3.18,,0.0,-0.0,1.06,-1,-4,4,0,1395,0,,,,,,,,,,,,,,,
2779934,1501038882473,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2779944,1501038882483,,,,,,,,,0,1650,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2779954,1501038882492,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2779964,1501038882502,3.2,,0.03,0.01,0.99,-1,-6,2,0,1575,0,,,,,,,,,,,,,,,
2779974,1501038882512,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2779984,1501038882522,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2779994,1501038882532,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2780004,1501038882542,3.17,,0.05,-0.0,0.95,-1,-8,3,0,1395,0,,,,,,,,,,,,,,,
2780014,1501038882552,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2780024,1501038882562,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2780034,1501038882572,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2780044,1501038882582,3.19,4.47,0.04,0.04,0.89,-1,-9,3,0,1575,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780054,1501038882592,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2780064,1501038882602,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2780074,1501038882612,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2780084,1501038882622,3.16,,0.03,0.02,0.87,-1,-10,2,0,1575,0,,,,,,,,,,,,,,,
2780094,1501038882632,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2780104,1501038882642,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2780114,1501038882652,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2780124,1501038882662,3.2,,0.01,0.02,0.87,-1,-9,3,0,1545,0,,,,,,,,,,,,,,,
2780134,1501038882672,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2780144,1501038882682,,,,,,,,,0,1485,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780154,1501038882692,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2780164,1501038882702,3.21,,-0.02,0.0,0.87,-1,-8,3,0,1575,0,,,,,,,,,,,,,,,
2780174,1501038882712,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2780184,1501038882722,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2780194,1501038882732,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2780204,1501038882742,3.21,,-0.05,-0.02,0.92,-1,-5,2,0,1545,0,,,,,,,,,,,,,,,
2780214,1501038882752,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2780224,1501038882762,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2780234,1501038882772,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2780244,1501038882782,3.21,,-0.05,-0.0,0.9,-2,-3,5,0,1560,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780254,1501038882792,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2780264,1501038882802,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2780274,1501038882812,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2780284,1501038882822,3.2,,-0.06,-0.04,0.93,-2,-1,4,0,1545,0,,,,,,,,,,,,,,,
2780294,1501038882832,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2780304,1501038882842,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2780314,1501038882852,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2780324,1501038882862,3.2,,-0.02,-0.02,1.05,-2,0,5,0,1575,0,,,,,,,,,,,,,,,
2780334,1501038882872,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2780344,1501038882882,,,,,,,,,0,1620,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780354,1501038882892,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2780364,1501038882902,3.2,,0.03,-0.07,1.13,-3,-2,5,0,1560,0,,,,,,,,,,,,,,,
2780374,1501038882912,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2780384,1501038882922,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2780394,1501038882932,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2780404,1501038882942,3.2,,0.06,-0.05,1.23,-2,-3,6,0,1665,0,,,,,,,,,,,,,,,
2780414,1501038882952,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2780424,1501038882962,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2780434,1501038882972,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2780444,1501038882982,3.21,,0.09,0.01,1.22,-2,-4,3,0,1530,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780454,1501038882992,,,,,,,,,0,1500,430,,,,,,,,,,,,,,,
2780464,1501038882994,,,,,,,,,0,1410,430,,,,,,,,,,,,,,,
2780474,1501038883004,,,,,,,,,0,1575,430,,,,,,,,,,,,,,,
2780484,1501038883014,3.26,,0.14,0.04,1.19,-0,-6,-0,0,1650,430,,,,,,,,,,,,,,,
2780494,1501038883024,,,,,,,,,0,1620,430,,,,,,,,,,,,,,,
2780504,1501038883034,,,,,,,,,0,1575,430,,,,,,,,,,,,,,,
2780514,1501038883044,,,,,,,,,0,1545,430,,,,,,,,,,,,,,,
2780524,1501038883054,3.26,,0.18,0.06,1.1,-0,-8,0,0,1515,430,,,,,,,,,,,,,,,
2780534,1501038883064,,,,,,,,,0,1485,430,,,,,,,,,,,,,,,
2780544,1501038883074,,,,,,,,,0,1380,430,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780554,1501038883092,,,,,,,,,0,1620,430,,,,,,,,,,,,,,,
2780564,1501038883102,3.26,,0.2,0.07,0.99,-0,-9,0,0,1710,430,,,,,,,,,,,,,,,
2780574,1501038883112,,,,,,,,,0,1695,430,,,,,,,,,,,,,,,
2780584,1501038883122,,,,,,,,,0,1635,430,,,,,,,,,,,,,,,
2780594,1501038883132,,,,,,,,,0,1605,430,,,,,,,,,,,,,,,
2780604,1501038883142,3.19,,0.21,0.04,0.94,0,-11,-1,0,1575,0,,,,,,,,,,,,,,,
2780614,1501038883152,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2780624,1501038883162,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2780634,1501038883172,,,,,,,,,0,1770,0,,,,,,,,,,,,,,,
2780644,1501038883182,3.2,,0.19,0.03,0.82,1,-10,-2,0,1740,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780654,1501038883192,,,,,,,,,0,1695,0,,,,,,,,,,,,,,,
2780664,1501038883202,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2780674,1501038883212,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2780684,1501038883222,3.17,,0.28,0.0,0.94,1,-11,2,0,1590,0,,,,,,,,,,,,,,,
2780694,1501038883232,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2780704,1501038883242,,,,,,,,,0,1740,0,,,,,,,,,,,,,,,
2780714,1501038883252,,,,,,,,,0,1710,0,,,,,,,,,,,,,,,
2780724,1501038883262,3.08,,0.38,0.02,1.01,1,-13,4,0,1665,0,,,,,,,,,,,,,,,
2780734,1501038883272,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2780744,1501038883282,,,,,,,,,0,1620,0,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780754,1501038883294,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2780764,1501038883304,3.1,,0.4,-0.01,1.0,0,-11,5,0,1485,190,,,,,,,,,,,,,,,
2780774,1501038883314,,,,,,,,,0,1695,190,,,,,,,,,,,,,,,
2780784,1501038883324,,,,,,,,,0,1770,190,,,,,,,,,,,,,,,
2780794,1501038883334,,,,,,,,,0,1725,190,,,,,,,,,,,,,,,
2780804,1501038883344,3.11,,0.45,0.01,1.01,1,-10,5,0,1695,190,,,,,,,,,,,,,,,
2780814,1501038883354,,,,,,,,,0,1665,190,,,,,,,,,,,,,,,
2780824,1501038883364,,,,,,,,,0,1620,190,,,,,,,,,,,,,,,
2780834,1501038883374,,,,,,,,,0,1530,190,,,,,,,,,,,,,,,
2780844,1501038883384,3.14,,0.44,0.02,0.94,0,-8,5,0,1755,190,36.113663,-115.145653,0.0,5.905,2038.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780854,1501038883392,,,,,,,,,0,1830,190,,,,,,,,,,,,,,,
2780864,1501038883402,,,,,,,,,0,1800,10000000,,,,,,,,,,,,,,,
2780874,1501038883412,,,,,,,,,0,1770,0,,,,,,,,,,,,,,,
2780884,1501038883422,3.15,,0.41,0.03,0.9,0,-6,4,0,1755,0,,,,,,,,,,,,,,,
2780894,1501038883432,,,,,,,,,0,1710,0,,,,,,,,,,,,,,,
2780904,1501038883442,,,,,,,,,0,1860,0,,,,,,,,,,,,,,,
2780914,1501038883452,,,,,,,,,0,1935,0,,,,,,,,,,,,,,,
2780924,1501038883462,3.17,,0.42,0.02,0.87,0,-5,6,0,1935,140,,,,,,,,,,,,,,,
2780934,1501038883472,,,,,,,,,0,1905,140,,,,,,,,,,,,,,,
2780944,1501038883482,,,,,,,,,0,1860,140,36.113663,-115.145653,1.1,5.905,2041.5,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2780954,1501038883493,,,,,,,,,0,1830,140,,,,,,,,,,,,,,,
2780964,1501038883503,3.17,,0.39,-0.01,0.9,1,-2,4,0,1755,140,,,,,,,,,,,,,,,
2780974,1501038883513,,,,,,,,,0,1980,140,,,,,,,,,,,,,,,
2780984,1501038883523,,,,,,,,,0,2055,140,,,,,,,,,,,,,,,
2780994,1501038883533,,,,,,,,,0,2025,140,,,,,,,,,,,,,,,
2781004,1501038883543,3.18,,0.38,-0.02,1.03,1,-1,5,0,2010,140,,,,,,,,,,,,,,,
2781014,1501038883553,,,,,,,,,0,1965,140,,,,,,,,,,,,,,,
2781024,1501038883563,,,,,,,,,0,1890,140,,,,,,,,,,,,,,,
2781034,1501038883573,,,,,,,,,0,2160,10000000,,,,,,,,,,,,,,,
2781044,1501038883583,3.13,4.49,0.31,-0.04,1.04,2,1,4,0,2160,0,36.113663,-115.145653,1.59,5.905,2041.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2781054,1501038883591,,,,,,,,,0,2130,230,,,,,,,,,,,,,,,
2781064,1501038883601,,,,,,,,,0,2100,230,,,,,,,,,,,,,,,
2781074,1501038883611,,,,,,,,,0,2070,230,,,,,,,,,,,,,,,
2781084,1501038883621,3.14,,0.36,-0.05,1.05,2,-1,2,0,2190,230,,,,,,,,,,,,,,,
2781094,1501038883631,,,,,,,,,0,2280,230,,,,,,,,,,,,,,,
2781104,1501038883641,,,,,,,,,0,2235,230,,,,,,,,,,,,,,,
2781114,1501038883651,,,,,,,,,0,2205,230,,,,,,,,,,,,,,,
2781124,1501038883661,3.1,,0.36,-0.05,1.06,2,1,2,0,2175,230,,,,,,,,,,,,,,,
2781134,1501038883671,,,,,,,,,0,2100,230,,,,,,,,,,,,,,,
2781144,1501038883681,,,,,,,,,0,2355,230,36.113663,-115.145653,3.54,5.905,2041.3,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2781154,1501038883691,,,,,,,,,0,2355,430,,,,,,,,,,,,,,,
2781164,1501038883701,3.15,,0.37,-0.05,0.94,1,-6,3,0,2310,430,,,,,,,,,,,,,,,
2781174,1501038883711,,,,,,,,,0,2295,430,,,,,,,,,,,,,,,
2781184,1501038883721,,,,,,,,,0,2205,430,,,,,,,,,,,,,,,
2781194,1501038883731,,,,,,,,,0,2430,430,,,,,,,,,,,,,,,
2781204,1501038883741,3.09,,0.36,-0.08,1.07,0,-2,2,0,2430,430,,,,,,,,,,,,,,,
2781214,1501038883751,,,,,,,,,0,2385,430,,,,,,,,,,,,,,,
2781224,1501038883761,,,,,,,,,0,2385,430,,,,,,,,,,,,,,,
2781234,1501038883771,,,,,,,,,0,2280,430,,,,,,,,,,,,,,,
2781244,1501038883781,3.05,,0.39,-0.05,1.02,-1,-5,3,0,2535,430,36.113663,-115.145653,4.71,5.905,2041.2,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2781254,1501038883791,,,,,,,,,0,2490,820,,,,,,,,,,,,,,,
2781264,1501038883801,,,,,,,,,0,2490,820,,,,,,,,,,,,,,,
2781274,1501038883811,,,,,,,,,0,2430,820,,,,,,,,,,,,,,,
2781284,1501038883821,3.21,,0.36,-0.06,1.01,-1,-2,3,0,2370,820,,,,,,,,,,,,,,,
2781294,1501038883831,,,,,,,,,0,2595,820,,,,,,,,,,,,,,,
2781304,1501038883841,,,,,,,,,0,2535,820,,,,,,,,,,,,,,,
2781314,1501038883851,,,,,,,,,0,2520,820,,,,,,,,,,,,,,,
2781324,1501038883861,3.18,,0.44,-0.09,1.07,0,-5,0,0,2475,820,,,,,,,,,,,,,,,
2781334,1501038883871,,,,,,,,,0,2565,820,,,,,,,,,,,,,,,
2781344,1501038883881,,,,,,,,,0,2655,2520,36.113663,-115.145653,5.42,5.906,2041.2,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2781354,1501038883891,,,,,,,,,0,2580,2520,,,,,,,,,,,,,,,
2781364,1501038883901,3.23,,0.39,-0.07,0.92,0,-7,1,0,2550,2520,,,,,,,,,,,,,,,
2781374,1501038883911,,,,,,,,,0,2535,2520,,,,,,,,,,,,,,,
2781384,1501038883921,,,,,,,,,0,2625,2520,,,,,,,,,,,,,,,
2781394,1501038883931,,,,,,,,,0,2670,2520,,,,,,,,,,,,,,,
2781404,1501038883941,3.19,,0.34,-0.04,0.74,0,-6,0,0,2625,2520,,,,,,,,,,,,,,,
2781414,1501038883951,,,,,,,,,0,2610,2520,,,,,,,,,,,,,,,
