"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
2819824,1501038922365,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2819834,1501038922375,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2819844,1501038922385,3.19,,-0.06,0.0,0.96,-1,-1,3,0,1425,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2819854,1501038922395,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2819864,1501038922405,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2819874,1501038922415,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2819884,1501038922425,3.2,,-0.02,0.01,0.96,-1,-2,4,0,1590,0,,,,,,,,,,,,,,,
2819894,1501038922435,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2819904,1501038922445,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2819914,1501038922455,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2819924,1501038922465,3.18,,-0.0,-0.04,0.94,-1,-4,4,0,1425,0,,,,,,,,,,,,,,,
2819934,1501038922475,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2819944,1501038922485,,,,,,,,,0,1665,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2819954,1501038922494,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2819964,1501038922504,3.2,,0.02,-0.04,0.93,-1,-6,3,0,1605,0,,,,,,,,,,,,,,,
2819974,1501038922514,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2819984,1501038922524,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2819994,1501038922534,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2820004,1501038922544,3.16,,0.02,-0.03,0.9,-2,-7,3,0,1590,0,,,,,,,,,,,,,,,
2820014,1501038922554,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820024,1501038922564,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820034,1501038922574,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2820044,1501038922584,3.21,4.51,-0.01,-0.03,0.95,-2,-6,4,0,1575,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820054,1501038922594,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2820064,1501038922604,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2820074,1501038922614,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820084,1501038922624,3.23,,-0.02,-0.03,0.95,-1,-5,4,0,1590,0,,,,,,,,,,,,,,,
2820094,1501038922634,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820104,1501038922644,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820114,1501038922654,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2820124,1501038922664,3.21,,-0.02,-0.04,0.96,-1,-4,4,0,1575,0,,,,,,,,,,,,,,,
2820134,1501038922674,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2820144,1501038922684,,,,,,,,,0,1515,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820154,1501038922694,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820164,1501038922704,3.23,,-0.0,-0.02,1.03,-2,-2,4,0,1590,0,,,,,,,,,,,,,,,
2820174,1501038922714,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820184,1501038922724,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820194,1501038922734,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2820204,1501038922744,3.21,,-0.02,-0.03,1.01,-1,-3,3,0,1575,0,,,,,,,,,,,,,,,
2820214,1501038922754,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2820224,1501038922764,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820234,1501038922774,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820244,1501038922784,3.21,,-0.02,-0.04,1.15,-1,-3,3,0,1665,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820254,1501038922794,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820264,1501038922804,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820274,1501038922814,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2820284,1501038922824,3.23,,-0.02,-0.01,1.1,-1,-4,3,0,1545,0,,,,,,,,,,,,,,,
2820294,1501038922834,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2820304,1501038922844,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820314,1501038922854,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820324,1501038922864,3.23,,0.0,-0.03,1.13,-1,-6,3,0,1665,0,,,,,,,,,,,,,,,
2820334,1501038922874,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820344,1501038922884,,,,,,,,,0,1605,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820354,1501038922894,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2820364,1501038922904,3.23,,0.01,-0.03,1.07,-1,-5,3,0,1530,0,,,,,,,,,,,,,,,
2820374,1501038922914,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2820384,1501038922924,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820394,1501038922934,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820404,1501038922944,3.23,,0.01,-0.03,1.03,-1,-7,3,0,1650,0,,,,,,,,,,,,,,,
2820414,1501038922954,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820424,1501038922964,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2820434,1501038922974,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2820444,1501038922984,3.17,,0.01,-0.05,1.05,-1,-5,4,0,1500,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820454,1501038922994,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820464,1501038922996,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820474,1501038923006,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820484,1501038923016,3.22,,-0.02,-0.04,1.03,-1,-6,3,0,1635,0,,,,,,,,,,,,,,,
2820494,1501038923026,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2820504,1501038923036,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2820514,1501038923046,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2820524,1501038923056,3.22,,-0.02,-0.05,1.04,-1,-3,3,0,1500,0,,,,,,,,,,,,,,,
2820534,1501038923066,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820544,1501038923076,,,,,,,,,0,1590,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820554,1501038923094,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820564,1501038923104,3.21,,-0.04,-0.04,0.98,-1,-2,5,0,1635,0,,,,,,,,,,,,,,,
2820574,1501038923114,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820584,1501038923124,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2820594,1501038923134,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2820604,1501038923144,3.21,,-0.02,-0.02,1.08,-1,-3,5,0,1500,0,,,,,,,,,,,,,,,
2820614,1501038923154,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820624,1501038923164,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820634,1501038923174,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820644,1501038923184,3.15,,-0.04,-0.02,1.04,-2,-1,3,0,1605,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820654,1501038923194,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2820664,1501038923204,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2820674,1501038923214,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2820684,1501038923224,3.2,,-0.06,0.0,1.05,-1,-1,3,0,1425,0,,,,,,,,,,,,,,,
2820694,1501038923234,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820704,1501038923244,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820714,1501038923254,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820724,1501038923264,3.21,,-0.03,0.01,1.04,-1,-1,5,0,1605,0,,,,,,,,,,,,,,,
2820734,1501038923274,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2820744,1501038923284,,,,,,,,,0,1545,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820754,1501038923294,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2820764,1501038923304,3.19,,-0.01,-0.03,1.0,-1,-4,4,0,1425,0,,,,,,,,,,,,,,,
2820774,1501038923314,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2820784,1501038923324,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820794,1501038923334,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820804,1501038923344,3.21,,0.02,-0.05,0.98,-1,-6,3,0,1590,0,,,,,,,,,,,,,,,
2820814,1501038923354,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2820824,1501038923364,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2820834,1501038923374,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2820844,1501038923384,3.2,,0.03,-0.03,0.93,-2,-7,3,0,1425,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820854,1501038923394,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820864,1501038923404,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2820874,1501038923414,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2820884,1501038923424,3.21,,-0.0,-0.02,0.96,-2,-6,4,0,1575,0,,,,,,,,,,,,,,,
2820894,1501038923434,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2820904,1501038923444,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2820914,1501038923454,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2820924,1501038923464,3.22,,-0.01,-0.03,0.94,-1,-5,3,0,1605,0,,,,,,,,,,,,,,,
2820934,1501038923474,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2820944,1501038923484,,,,,,,,,0,1635,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2820954,1501038923493,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2820964,1501038923503,3.22,,-0.02,-0.04,0.97,-1,-4,3,0,1575,0,,,,,,,,,,,,,,,
2820974,1501038923513,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2820984,1501038923523,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2820994,1501038923533,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2821004,1501038923543,3.22,,0.0,-0.02,0.99,-2,-3,4,0,1605,0,,,,,,,,,,,,,,,
2821014,1501038923553,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2821024,1501038923563,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2821034,1501038923573,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2821044,1501038923583,3.22,4.53,-0.02,-0.02,0.98,-2,-4,4,0,1575,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821054,1501038923593,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2821064,1501038923603,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2821074,1501038923613,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2821084,1501038923623,3.21,,-0.02,-0.03,1.12,-1,-3,4,0,1665,0,,,,,,,,,,,,,,,
2821094,1501038923633,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2821104,1501038923643,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2821114,1501038923653,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2821124,1501038923663,3.22,,-0.02,-0.01,1.07,-1,-5,4,0,1545,0,,,,,,,,,,,,,,,
2821134,1501038923673,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2821144,1501038923683,,,,,,,,,0,1440,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821154,1501038923693,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2821164,1501038923699,3.24,,-0.0,-0.03,1.04,-1,-6,3,0,1665,0,,,,,,,,,,,,,,,
2821174,1501038923709,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2821184,1501038923719,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2821194,1501038923729,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2821204,1501038923739,3.23,,0.01,-0.04,1.01,-1,-6,4,0,1545,0,,,,,,,,,,,,,,,
2821214,1501038923749,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2821224,1501038923759,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2821234,1501038923769,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2821244,1501038923779,3.19,,0.01,-0.02,0.98,-2,-8,4,0,1635,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821254,1501038923793,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2821264,1501038923803,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2821274,1501038923813,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2821284,1501038923823,3.19,,0.0,-0.05,1.04,-1,-6,4,0,1515,0,,,,,,,,,,,,,,,
2821294,1501038923833,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2821304,1501038923843,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2821314,1501038923853,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2821324,1501038923863,3.23,,0.03,-0.05,1.02,-1,-7,4,0,1635,0,,,,,,,,,,,,,,,
2821334,1501038923873,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2821344,1501038923883,,,,,,,,,0,1575,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821354,1501038923895,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2821364,1501038923905,3.2,,0.13,-0.03,1.11,-1,-9,4,0,1500,0,,,,,,,,,,,,,,,
2821374,1501038923915,,,,,,,,,0,1410,0,,,,,,,,,,,,,,,
2821384,1501038923925,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2821394,1501038923935,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2821404,1501038923945,3.17,,0.2,-0.04,1.15,-1,-13,6,0,1605,0,,,,,,,,,,,,,,,
2821414,1501038923955,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2821424,1501038923965,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2821434,1501038923975,,,,,,,,,0,1440,560,,,,,,,,,,,,,,,
2821444,1501038923985,3.19,,0.3,-0.03,1.18,0,-19,6,0,1365,560,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821454,1501038923995,,,,,,,,,0,1230,560,,,,,,,,,,,,,,,
2821464,1501038923997,,,,,,,,,0,1230,560,,,,,,,,,,,,,,,
2821474,1501038924007,,,,,,,,,0,1260,560,,,,,,,,,,,,,,,
2821484,1501038924017,3.12,,0.37,-0.02,1.13,2,-23,7,0,1275,560,,,,,,,,,,,,,,,
2821494,1501038924027,,,,,,,,,0,1215,560,,,,,,,,,,,,,,,
2821504,1501038924037,,,,,,,,,0,1155,560,,,,,,,,,,,,,,,
2821514,1501038924047,,,,,,,,,0,1155,560,,,,,,,,,,,,,,,
2821524,1501038924057,3.07,,0.43,-0.02,1.09,3,-23,6,0,1095,560,,,,,,,,,,,,,,,
2821534,1501038924067,,,,,,,,,0,1035,560,,,,,,,,,,,,,,,
2821544,1501038924077,,,,,,,,,0,1035,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821554,1501038924091,,,,,,,,,0,990,0,,,,,,,,,,,,,,,
2821564,1501038924101,3.06,,0.35,-0.02,0.96,3,-19,6,0,990,0,,,,,,,,,,,,,,,
2821574,1501038924111,,,,,,,,,0,855,0,,,,,,,,,,,,,,,
2821584,1501038924121,,,,,,,,,0,1035,0,,,,,,,,,,,,,,,
2821594,1501038924131,,,,,,,,,0,1185,0,,,,,,,,,,,,,,,
2821604,1501038924141,3.12,,0.23,-0.02,0.91,2,-12,6,0,1185,0,,,,,,,,,,,,,,,
2821614,1501038924151,,,,,,,,,0,1185,0,,,,,,,,,,,,,,,
2821624,1501038924161,,,,,,,,,0,1170,0,,,,,,,,,,,,,,,
2821634,1501038924171,,,,,,,,,0,1185,0,,,,,,,,,,,,,,,
2821644,1501038924181,3.15,,0.16,-0.04,0.91,1,-6,5,0,1170,0,36.113674,-115.145653,0.0,6.001,2039.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821654,1501038924195,,,,,,,,,0,1155,0,,,,,,,,,,,,,,,
2821664,1501038924205,,,,,,,,,0,1155,0,,,,,,,,,,,,,,,
2821674,1501038924215,,,,,,,,,0,1080,0,,,,,,,,,,,,,,,
2821684,1501038924225,3.11,,0.15,-0.04,0.95,1,-1,4,0,1230,0,,,,,,,,,,,,,,,
2821694,1501038924235,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2821704,1501038924245,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
2821714,1501038924255,,,,,,,,,0,1335,420,,,,,,,,,,,,,,,
2821724,1501038924265,3.17,,0.17,-0.07,1.03,1,2,3,0,1335,420,,,,,,,,,,,,,,,
2821734,1501038924275,,,,,,,,,0,1320,420,,,,,,,,,,,,,,,
2821744,1501038924285,,,,,,,,,0,1320,420,36.113674,-115.145653,2.12,6.001,2040.9,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821754,1501038924295,,,,,,,,,0,1305,420,,,,,,,,,,,,,,,
2821764,1501038924305,3.19,,0.21,-0.04,1.01,-0,0,3,0,1200,420,,,,,,,,,,,,,,,
2821774,1501038924315,,,,,,,,,0,1500,420,,,,,,,,,,,,,,,
2821784,1501038924325,,,,,,,,,0,1620,420,,,,,,,,,,,,,,,
2821794,1501038924335,,,,,,,,,0,1605,420,,,,,,,,,,,,,,,
2821804,1501038924345,3.2,,0.18,-0.04,0.95,-1,-2,4,0,1590,0,,,,,,,,,,,,,,,
2821814,1501038924355,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2821824,1501038924365,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2821834,1501038924375,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2821844,1501038924385,3.18,,0.19,-0.02,0.9,-1,-4,4,0,1725,0,36.113674,-115.145653,2.36,6.001,2040.7,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821854,1501038924395,,,,,,,,,0,1830,0,,,,,,,,,,,,,,,
2821864,1501038924405,,,,,,,,,0,1815,0,,,,,,,,,,,,,,,
2821874,1501038924415,,,,,,,,,0,1770,0,,,,,,,,,,,,,,,
2821884,1501038924425,3.12,,0.18,-0.02,0.93,-0,-6,2,0,1755,0,,,,,,,,,,,,,,,
2821894,1501038924435,,,,,,,,,0,1725,0,,,,,,,,,,,,,,,
2821904,1501038924445,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2821914,1501038924455,,,,,,,,,0,1950,320,,,,,,,,,,,,,,,
2821924,1501038924465,3.18,,0.23,-0.05,0.92,-0,-10,1,0,1950,320,,,,,,,,,,,,,,,
2821934,1501038924475,,,,,,,,,0,1905,320,,,,,,,,,,,,,,,
2821944,1501038924485,,,,,,,,,0,1875,320,36.113674,-115.145653,2.53,6.001,2040.6,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2821954,1501038924494,,,,,,,,,0,1860,320,,,,,,,,,,,,,,,
2821964,1501038924504,3.2,,0.24,-0.08,1.01,-0,-9,1,0,1740,320,,,,,,,,,,,,,,,
2821974,1501038924514,,,,,,,,,0,1965,320,,,,,,,,,,,,,,,
2821984,1501038924524,,,,,,,,,0,2040,320,,,,,,,,,,,,,,,
2821994,1501038924534,,,,,,,,,0,1995,320,,,,,,,,,,,,,,,
2822004,1501038924544,3.19,,0.39,-0.06,1.1,0,-13,1,0,1965,320,,,,,,,,,,,,,,,
2822014,1501038924554,,,,,,,,,0,1935,320,,,,,,,,,,,,,,,
2822024,1501038924564,,,,,,,,,0,1815,320,,,,,,,,,,,,,,,
2822034,1501038924574,,,,,,,,,0,2040,320,,,,,,,,,,,,,,,
2822044,1501038924584,3.13,4.52,0.49,-0.05,1.26,-1,-15,1,0,2100,320,36.11367,-115.145653,2.79,6.002,2040.5,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2822054,1501038924594,,,,,,,,,0,2055,170,,,,,,,,,,,,,,,
2822064,1501038924604,,,,,,,,,0,2040,170,,,,,,,,,,,,,,,
