"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
4374804,1501040477363,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4374814,1501040477373,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374824,1501040477383,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374834,1501040477393,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374844,1501040477403,3.44,,-0.03,-0.08,1.01,-1,-6,4,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4374854,1501040477413,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374864,1501040477423,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374874,1501040477433,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374884,1501040477443,3.43,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4374894,1501040477453,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374904,1501040477463,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374914,1501040477473,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374924,1501040477483,3.42,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4374934,1501040477493,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374944,1501040477503,,,,,,,,,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4374954,1501040477513,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374964,1501040477523,3.43,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4374974,1501040477533,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374984,1501040477543,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4374994,1501040477553,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375004,1501040477563,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375014,1501040477573,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375024,1501040477583,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375034,1501040477593,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375044,1501040477603,3.44,4.5,-0.03,-0.08,1.01,-1,-5,4,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375054,1501040477613,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375064,1501040477623,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375074,1501040477633,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375084,1501040477643,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375094,1501040477653,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375104,1501040477663,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375114,1501040477673,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375124,1501040477683,3.43,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375134,1501040477693,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375144,1501040477703,,,,,,,,,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375154,1501040477713,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375164,1501040477723,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375174,1501040477733,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375184,1501040477743,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375194,1501040477753,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375204,1501040477763,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375214,1501040477773,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375224,1501040477783,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375234,1501040477793,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375244,1501040477803,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375254,1501040477813,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375264,1501040477823,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375274,1501040477833,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375284,1501040477843,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375294,1501040477853,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375304,1501040477863,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375314,1501040477873,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375324,1501040477883,3.44,,-0.03,-0.07,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375334,1501040477893,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375344,1501040477903,,,,,,,,,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375354,1501040477913,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375364,1501040477923,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375374,1501040477933,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375384,1501040477943,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375394,1501040477953,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375404,1501040477963,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375414,1501040477973,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375424,1501040477983,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375434,1501040477993,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375444,1501040477995,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375454,1501040478005,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375464,1501040478015,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375474,1501040478025,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375484,1501040478035,3.45,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375494,1501040478045,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375504,1501040478055,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375514,1501040478065,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375524,1501040478075,3.43,,-0.03,-0.07,1.01,-1,-6,4,0,0,0,,,,,,,,,,,,,,,
4375534,1501040478092,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375544,1501040478102,,,,,,,,,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375554,1501040478112,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375564,1501040478122,3.44,,-0.03,-0.07,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375574,1501040478132,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375584,1501040478142,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375594,1501040478152,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375604,1501040478162,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375614,1501040478172,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375624,1501040478182,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375634,1501040478192,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375644,1501040478202,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375654,1501040478212,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375664,1501040478222,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375674,1501040478232,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375684,1501040478242,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375694,1501040478252,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375704,1501040478262,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375714,1501040478272,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375724,1501040478282,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375734,1501040478292,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375744,1501040478302,,,,,,,,,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375754,1501040478312,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375764,1501040478322,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375774,1501040478332,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375784,1501040478342,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375794,1501040478352,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375804,1501040478362,3.45,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375814,1501040478372,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375824,1501040478382,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375834,1501040478392,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375844,1501040478402,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375854,1501040478412,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375864,1501040478422,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375874,1501040478432,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375884,1501040478442,3.45,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375894,1501040478452,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375904,1501040478462,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375914,1501040478472,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375924,1501040478482,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4375934,1501040478494,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375944,1501040478504,,,,,,,,,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4375954,1501040478514,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375964,1501040478524,3.44,,-0.03,-0.08,1.01,-1,-5,3,0,0,0,,,,,,,,,,,,,,,
4375974,1501040478534,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375984,1501040478544,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4375994,1501040478554,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376004,1501040478564,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4376014,1501040478574,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376024,1501040478584,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376034,1501040478594,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376044,1501040478604,3.44,4.51,-0.03,-0.08,1.01,-1,-5,4,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4376054,1501040478614,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376064,1501040478624,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376074,1501040478634,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376084,1501040478644,3.44,,-0.03,-0.07,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4376094,1501040478654,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376104,1501040478664,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376114,1501040478674,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376124,1501040478684,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4376134,1501040478694,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376144,1501040478704,,,,,,,,,0,0,0,36.113461,-115.145973,0.0,10.244,2032.0,8,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
4376154,1501040478714,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376164,1501040478724,3.44,,-0.03,-0.08,1.01,-1,-5,4,0,0,0,,,,,,,,,,,,,,,
4376174,1501040478734,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376184,1501040478744,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376194,1501040478754,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376204,1501040478764,3.44,,-0.03,-0.08,1.01,-1,-6,4,0,0,0,,,,,,,,,,,,,,,
4376214,1501040478774,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376224,1501040478784,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
4376234,1501040478794,,,,,,,,,0,0,0,,,,,,,,,,,,,,,
