"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
4224754,1501040327313,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4224764,1501040327323,3.26,,-0.14,-0.06,0.7,-1,-8,2,0,1320,0,,,,,,,,,,,,,,,
4224774,1501040327333,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4224784,1501040327343,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4224794,1501040327353,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4224804,1501040327363,3.29,,-0.12,-0.05,0.74,-1,-7,2,0,1545,0,,,,,,,,,,,,,,,
4224814,1501040327373,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4224824,1501040327383,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4224834,1501040327393,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4224844,1501040327403,3.33,,-0.16,-0.03,0.77,-1,-6,2,0,1335,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4224854,1501040327413,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4224864,1501040327423,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4224874,1501040327433,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4224884,1501040327443,3.33,,-0.12,-0.04,0.79,-1,-7,1,0,1560,0,,,,,,,,,,,,,,,
4224894,1501040327453,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4224904,1501040327463,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4224914,1501040327473,,,,,,,,,0,1410,0,,,,,,,,,,,,,,,
4224924,1501040327483,3.34,,-0.14,-0.03,0.79,-1,-6,2,0,1335,0,,,,,,,,,,,,,,,
4224934,1501040327493,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4224944,1501040327503,,,,,,,,,0,1620,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4224954,1501040327513,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4224964,1501040327523,3.35,,-0.11,-0.03,0.77,-1,-6,1,0,1560,0,,,,,,,,,,,,,,,
4224974,1501040327533,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4224984,1501040327543,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
4224994,1501040327553,,,,,,,,,0,1410,0,,,,,,,,,,,,,,,
4225004,1501040327563,3.35,,-0.14,-0.02,0.77,-1,-5,1,0,1335,0,,,,,,,,,,,,,,,
4225014,1501040327573,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225024,1501040327583,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225034,1501040327593,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4225044,1501040327603,3.36,4.47,-0.11,-0.02,0.77,-1,-5,1,0,1560,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225054,1501040327613,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4225064,1501040327623,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225074,1501040327633,,,,,,,,,0,1410,0,,,,,,,,,,,,,,,
4225084,1501040327643,3.35,,-0.13,-0.03,0.75,-1,-5,0,0,1335,0,,,,,,,,,,,,,,,
4225094,1501040327653,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225104,1501040327663,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225114,1501040327673,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225124,1501040327683,3.35,,-0.1,-0.02,0.76,-1,-6,1,0,1560,0,,,,,,,,,,,,,,,
4225134,1501040327693,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4225144,1501040327703,,,,,,,,,0,1470,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225154,1501040327713,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225164,1501040327723,3.37,,-0.11,-0.04,0.74,-1,-5,0,0,1335,0,,,,,,,,,,,,,,,
4225174,1501040327733,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225184,1501040327743,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225194,1501040327753,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4225204,1501040327763,3.38,,-0.08,-0.01,0.73,-1,-6,-1,0,1560,0,,,,,,,,,,,,,,,
4225214,1501040327773,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4225224,1501040327783,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225234,1501040327793,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225244,1501040327803,3.36,,-0.09,-0.06,0.74,-0,-5,-1,0,1335,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225254,1501040327813,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225264,1501040327823,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225274,1501040327833,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4225284,1501040327843,3.36,,-0.07,-0.04,0.73,-0,-6,-1,0,1560,0,,,,,,,,,,,,,,,
4225294,1501040327853,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4225304,1501040327863,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225314,1501040327873,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225324,1501040327883,3.34,,-0.09,-0.09,0.73,0,-5,-2,0,1335,0,,,,,,,,,,,,,,,
4225334,1501040327892,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225344,1501040327902,,,,,,,,,0,1620,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225354,1501040327912,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4225364,1501040327922,3.38,,-0.07,-0.06,0.72,0,-6,-1,0,1545,0,,,,,,,,,,,,,,,
4225374,1501040327932,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4225384,1501040327942,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225394,1501040327952,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225404,1501040327962,3.35,,-0.07,-0.11,0.74,1,-5,-2,0,1335,0,,,,,,,,,,,,,,,
4225414,1501040327972,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225424,1501040327982,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225434,1501040327992,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225444,1501040327996,3.38,,-0.05,-0.06,0.74,0,-7,-1,0,1560,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225454,1501040328006,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4225464,1501040328016,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225474,1501040328026,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225484,1501040328036,3.33,,-0.05,-0.11,0.74,0,-7,0,0,1335,0,,,,,,,,,,,,,,,
4225494,1501040328046,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225504,1501040328056,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225514,1501040328066,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225524,1501040328076,3.37,,-0.04,-0.07,0.75,0,-8,1,0,1560,0,,,,,,,,,,,,,,,
4225534,1501040328086,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225544,1501040328100,,,,,,,,,0,1470,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225554,1501040328110,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225564,1501040328120,3.33,,-0.02,-0.11,0.76,0,-8,1,0,1350,0,,,,,,,,,,,,,,,
4225574,1501040328130,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225584,1501040328140,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225594,1501040328150,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225604,1501040328160,3.36,,-0.02,-0.06,0.77,-0,-8,2,0,1560,0,,,,,,,,,,,,,,,
4225614,1501040328170,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225624,1501040328180,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225634,1501040328190,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225644,1501040328200,3.34,,-0.0,-0.08,0.79,-1,-9,3,0,1350,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225654,1501040328210,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4225664,1501040328220,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225674,1501040328230,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225684,1501040328240,3.37,,0.0,-0.05,0.78,-1,-10,3,0,1560,0,,,,,,,,,,,,,,,
4225694,1501040328250,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225704,1501040328260,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
4225714,1501040328270,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225724,1501040328280,3.37,,0.03,-0.06,0.78,-2,-10,4,0,1350,0,,,,,,,,,,,,,,,
4225734,1501040328292,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4225744,1501040328302,,,,,,,,,0,1620,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225754,1501040328312,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225764,1501040328322,3.38,,0.03,-0.04,0.81,-2,-10,4,0,1560,0,,,,,,,,,,,,,,,
4225774,1501040328332,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4225784,1501040328342,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225794,1501040328352,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225804,1501040328362,3.39,,0.05,-0.03,0.8,-3,-11,4,0,1350,0,,,,,,,,,,,,,,,
4225814,1501040328372,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4225824,1501040328382,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225834,1501040328392,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4225844,1501040328402,3.34,,0.03,-0.04,0.84,-3,-10,3,0,1545,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225854,1501040328412,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225864,1501040328422,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225874,1501040328432,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225884,1501040328442,3.4,,0.03,-0.02,0.83,-3,-10,3,0,1350,0,,,,,,,,,,,,,,,
4225894,1501040328452,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225904,1501040328462,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225914,1501040328472,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4225924,1501040328482,3.33,,0.01,-0.03,0.87,-3,-9,3,0,1530,0,,,,,,,,,,,,,,,
4225934,1501040328492,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4225944,1501040328502,,,,,,,,,0,1470,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4225954,1501040328512,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4225964,1501040328522,3.35,,-0.0,-0.03,0.85,-3,-9,3,0,1560,0,,,,,,,,,,,,,,,
4225974,1501040328532,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4225984,1501040328542,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4225994,1501040328552,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226004,1501040328562,3.39,,-0.02,-0.06,0.93,-3,-8,3,0,1545,0,,,,,,,,,,,,,,,
4226014,1501040328572,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4226024,1501040328582,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226034,1501040328594,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
4226044,1501040328604,3.41,4.5,-0.04,-0.05,0.93,-2,-7,3,0,1560,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226054,1501040328614,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4226064,1501040328624,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226074,1501040328634,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226084,1501040328644,3.39,,-0.05,-0.08,1.0,-2,-6,4,0,1545,0,,,,,,,,,,,,,,,
4226094,1501040328654,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
4226104,1501040328664,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
4226114,1501040328674,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
4226124,1501040328684,3.42,,-0.07,-0.06,1.02,-2,-5,5,0,1560,0,,,,,,,,,,,,,,,
4226134,1501040328692,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
4226144,1501040328702,,,,,,,,,0,1590,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226154,1501040328712,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226164,1501040328722,3.39,,-0.06,-0.1,1.06,-1,-4,6,0,1545,0,,,,,,,,,,,,,,,
4226174,1501040328732,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
4226184,1501040328742,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226194,1501040328752,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
4226204,1501040328762,3.43,,-0.07,-0.07,1.07,-1,-2,7,0,1560,0,,,,,,,,,,,,,,,
4226214,1501040328772,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
4226224,1501040328782,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226234,1501040328792,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4226244,1501040328802,3.39,,-0.06,-0.1,1.08,-1,-1,6,0,1560,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226254,1501040328812,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
4226264,1501040328822,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
4226274,1501040328832,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
4226284,1501040328842,3.42,,-0.02,-0.06,1.1,-1,0,7,0,1560,0,,,,,,,,,,,,,,,
4226294,1501040328852,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
4226304,1501040328862,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226314,1501040328872,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4226324,1501040328882,3.38,,-0.02,-0.1,1.09,-2,-0,6,0,1545,0,,,,,,,,,,,,,,,
4226334,1501040328891,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
4226344,1501040328901,,,,,,,,,0,1440,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226354,1501040328911,,,,,,,,,0,1365,0,,,,,,,,,,,,,,,
4226364,1501040328921,3.42,,0.02,-0.1,1.2,-2,-1,6,0,1560,0,,,,,,,,,,,,,,,
4226374,1501040328931,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4226384,1501040328941,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226394,1501040328951,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226404,1501040328961,3.39,,-0.0,-0.12,1.16,-2,-2,5,0,1545,0,,,,,,,,,,,,,,,
4226414,1501040328971,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4226424,1501040328981,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226434,1501040328991,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
4226444,1501040328997,3.39,,0.02,-0.12,1.29,-2,-2,5,0,1560,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226454,1501040329007,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4226464,1501040329017,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4226474,1501040329027,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226484,1501040329037,3.39,,-0.01,-0.12,1.2,-1,-2,3,0,1530,0,,,,,,,,,,,,,,,
4226494,1501040329047,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4226504,1501040329057,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226514,1501040329067,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
4226524,1501040329077,3.37,,-0.02,-0.12,1.31,-1,-3,4,0,1545,0,,,,,,,,,,,,,,,
4226534,1501040329091,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
4226544,1501040329101,,,,,,,,,0,1575,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226554,1501040329111,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226564,1501040329121,3.39,,-0.04,-0.12,1.22,-1,-2,2,0,1530,0,,,,,,,,,,,,,,,
4226574,1501040329131,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4226584,1501040329141,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226594,1501040329151,,,,,,,,,0,1335,0,,,,,,,,,,,,,,,
4226604,1501040329161,3.38,,-0.04,-0.13,1.3,-1,-3,4,0,1545,0,,,,,,,,,,,,,,,
4226614,1501040329171,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226624,1501040329181,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4226634,1501040329193,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4226644,1501040329203,3.4,,-0.06,-0.11,1.21,-0,-3,2,0,1470,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226654,1501040329213,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4226664,1501040329223,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226674,1501040329233,,,,,,,,,0,1335,0,,,,,,,,,,,,,,,
4226684,1501040329243,3.33,,-0.07,-0.12,1.3,-1,-3,4,0,1635,0,,,,,,,,,,,,,,,
4226694,1501040329253,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226704,1501040329263,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226714,1501040329273,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4226724,1501040329283,3.35,,-0.07,-0.1,1.19,-0,-3,3,0,1470,0,,,,,,,,,,,,,,,
4226734,1501040329293,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
4226744,1501040329303,,,,,,,,,0,1425,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226754,1501040329313,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226764,1501040329323,3.37,,-0.08,-0.1,1.24,-1,-4,3,0,1620,0,,,,,,,,,,,,,,,
4226774,1501040329333,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226784,1501040329343,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226794,1501040329353,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4226804,1501040329363,3.39,,-0.08,-0.06,1.14,-1,-4,3,0,1470,0,,,,,,,,,,,,,,,
4226814,1501040329373,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226824,1501040329383,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
4226834,1501040329393,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4226844,1501040329403,3.39,,-0.08,-0.07,1.13,-1,-5,2,0,1620,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226854,1501040329413,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226864,1501040329423,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226874,1501040329433,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4226884,1501040329443,3.39,,-0.08,-0.03,1.05,-1,-5,2,0,1470,0,,,,,,,,,,,,,,,
4226894,1501040329453,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226904,1501040329463,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
4226914,1501040329473,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
4226924,1501040329483,3.41,,-0.08,-0.05,1.01,-1,-5,0,0,1620,0,,,,,,,,,,,,,,,
4226934,1501040329493,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
4226944,1501040329503,,,,,,,,,0,1560,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4226954,1501040329513,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4226964,1501040329523,3.41,,-0.07,-0.0,0.95,-1,-4,1,0,1470,0,,,,,,,,,,,,,,,
4226974,1501040329533,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4226984,1501040329543,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
4226994,1501040329553,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4227004,1501040329563,3.4,,-0.07,-0.04,0.9,-1,-5,-1,0,1620,0,,,,,,,,,,,,,,,
4227014,1501040329573,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
4227024,1501040329583,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
4227034,1501040329593,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
4227044,1501040329603,3.39,4.47,-0.06,-0.01,0.87,-1,-5,0,0,1470,0,36.113461,-115.146027,0.0,9.721,2027.5,8,2,2.5,0,0.0,-1,0.0,0.0,0.0,0
4227054,1501040329613,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
4227064,1501040329623,,,,,,,,,0,1335,0,,,,,,,,,,,,,,,
