"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
2694014,1501038796552,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2694024,1501038796562,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2694034,1501038796572,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694044,1501038796582,3.18,4.48,-0.03,-0.03,1.02,-1,-1,4,0,1665,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694054,1501038796592,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2694064,1501038796602,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694074,1501038796612,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2694084,1501038796622,3.19,,-0.04,-0.01,1.0,-1,-3,3,0,1545,0,,,,,,,,,,,,,,,
2694094,1501038796632,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2694104,1501038796642,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2694114,1501038796652,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2694124,1501038796662,3.2,,-0.03,-0.02,0.96,-1,-3,2,0,1665,0,,,,,,,,,,,,,,,
2694134,1501038796672,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2694144,1501038796682,,,,,,,,,0,1605,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694154,1501038796692,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2694164,1501038796702,3.2,,-0.02,-0.01,0.92,-1,-4,4,0,1545,0,,,,,,,,,,,,,,,
2694174,1501038796712,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2694184,1501038796722,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2694194,1501038796732,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2694204,1501038796742,3.2,,0.01,-0.03,0.93,-1,-7,5,0,1665,0,,,,,,,,,,,,,,,
2694214,1501038796752,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694224,1501038796762,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2694234,1501038796772,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2694244,1501038796782,3.15,,-0.02,-0.02,0.92,-1,-6,4,0,1515,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694254,1501038796792,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2694264,1501038796802,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694274,1501038796812,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2694284,1501038796822,3.18,,-0.04,-0.03,0.89,-1,-7,3,0,1650,0,,,,,,,,,,,,,,,
2694294,1501038796832,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694304,1501038796842,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2694314,1501038796852,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2694324,1501038796862,3.2,,-0.02,-0.01,0.98,-1,-4,4,0,1515,0,,,,,,,,,,,,,,,
2694334,1501038796872,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2694344,1501038796882,,,,,,,,,0,1605,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694354,1501038796892,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2694364,1501038796902,3.18,,-0.05,-0.01,0.98,-2,-3,4,0,1650,0,,,,,,,,,,,,,,,
2694374,1501038796912,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694384,1501038796922,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2694394,1501038796932,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2694404,1501038796942,3.2,,-0.03,-0.02,1.05,-2,-4,5,0,1515,0,,,,,,,,,,,,,,,
2694414,1501038796952,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694424,1501038796962,,,,,,,,,0,1680,0,,,,,,,,,,,,,,,
2694434,1501038796972,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2694444,1501038796982,3.18,,-0.05,0.0,1.04,-1,-3,5,0,1605,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694454,1501038796992,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2694464,1501038796996,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2694474,1501038797006,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2694484,1501038797016,3.17,,-0.03,-0.03,1.01,-1,-4,3,0,1440,0,,,,,,,,,,,,,,,
2694494,1501038797026,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694504,1501038797036,,,,,,,,,0,1680,0,,,,,,,,,,,,,,,
2694514,1501038797046,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2694524,1501038797056,3.2,,0.01,-0.02,0.97,-1,-4,3,0,1605,0,,,,,,,,,,,,,,,
2694534,1501038797066,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2694544,1501038797076,,,,,,,,,0,1545,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694554,1501038797092,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2694564,1501038797102,3.17,,0.02,-0.03,0.92,-1,-7,3,0,1440,0,,,,,,,,,,,,,,,
2694574,1501038797112,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694584,1501038797122,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2694594,1501038797132,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694604,1501038797142,3.18,,-0.01,-0.01,1.01,-1,-6,4,0,1575,0,,,,,,,,,,,,,,,
2694614,1501038797152,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2694624,1501038797162,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2694634,1501038797172,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2694644,1501038797182,3.18,,-0.03,0.0,0.92,-1,-7,3,0,1605,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694654,1501038797194,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2694664,1501038797204,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2694674,1501038797214,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694684,1501038797224,3.19,,-0.02,-0.03,1.02,-1,-6,3,0,1575,0,,,,,,,,,,,,,,,
2694694,1501038797234,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2694704,1501038797244,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2694714,1501038797254,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2694724,1501038797264,3.2,,-0.03,0.01,0.98,-2,-3,4,0,1590,0,,,,,,,,,,,,,,,
2694734,1501038797274,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2694744,1501038797284,,,,,,,,,0,1635,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694754,1501038797294,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694764,1501038797304,3.18,,-0.02,-0.01,0.97,-2,-4,4,0,1575,0,,,,,,,,,,,,,,,
2694774,1501038797314,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2694784,1501038797324,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2694794,1501038797334,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2694804,1501038797344,3.14,,-0.02,-0.03,1.02,-2,-2,4,0,1665,0,,,,,,,,,,,,,,,
2694814,1501038797354,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2694824,1501038797364,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694834,1501038797374,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2694844,1501038797384,3.18,,-0.03,-0.01,0.99,-1,-4,4,0,1545,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694854,1501038797393,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2694864,1501038797403,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2694874,1501038797413,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694884,1501038797423,3.21,,-0.0,-0.04,0.94,-1,-4,3,0,1665,0,,,,,,,,,,,,,,,
2694894,1501038797433,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2694904,1501038797443,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694914,1501038797453,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2694924,1501038797463,3.21,,-0.01,-0.04,0.88,-1,-5,4,0,1545,0,,,,,,,,,,,,,,,
2694934,1501038797473,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2694944,1501038797483,,,,,,,,,0,1425,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2694954,1501038797493,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2694964,1501038797503,3.2,,0.01,-0.04,0.92,-1,-7,5,0,1665,0,,,,,,,,,,,,,,,
2694974,1501038797513,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2694984,1501038797523,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2694994,1501038797533,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2695004,1501038797543,3.16,,-0.02,-0.03,0.89,-1,-5,5,0,1515,0,,,,,,,,,,,,,,,
2695014,1501038797553,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2695024,1501038797563,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2695034,1501038797573,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2695044,1501038797583,3.19,4.5,-0.04,-0.04,0.92,-1,-7,4,0,1635,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695054,1501038797593,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2695064,1501038797603,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2695074,1501038797613,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2695084,1501038797623,3.2,,-0.05,-0.01,0.96,-2,-4,4,0,1515,0,,,,,,,,,,,,,,,
2695094,1501038797633,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2695104,1501038797643,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2695114,1501038797653,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2695124,1501038797663,3.2,,-0.06,-0.03,0.92,-2,-3,4,0,1650,0,,,,,,,,,,,,,,,
2695134,1501038797673,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2695144,1501038797683,,,,,,,,,0,1575,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695154,1501038797693,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2695164,1501038797703,3.2,,-0.01,-0.03,1.07,-2,-5,4,0,1515,0,,,,,,,,,,,,,,,
2695174,1501038797713,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2695184,1501038797723,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2695194,1501038797733,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2695204,1501038797743,3.18,,-0.03,-0.01,1.02,-2,-2,4,0,1605,0,,,,,,,,,,,,,,,
2695214,1501038797753,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2695224,1501038797763,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2695234,1501038797773,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2695244,1501038797783,3.17,,-0.05,-0.01,1.03,-1,-3,3,0,1440,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695254,1501038797793,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2695264,1501038797803,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2695274,1501038797813,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2695284,1501038797823,3.2,,-0.03,0.01,1.01,-1,-4,4,0,1605,0,,,,,,,,,,,,,,,
2695294,1501038797833,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2695304,1501038797843,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2695314,1501038797853,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2695324,1501038797863,3.17,,0.04,-0.04,1.0,-1,-7,4,0,1425,0,,,,,,,,,,,,,,,
2695334,1501038797873,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2695344,1501038797883,,,,,,,,,0,1665,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695354,1501038797893,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2695364,1501038797903,3.19,,0.08,-0.04,0.96,-1,-8,4,0,1605,0,,,,,,,,,,,,,,,
2695374,1501038797913,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2695384,1501038797923,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2695394,1501038797933,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2695404,1501038797943,3.14,,0.08,-0.02,0.91,-1,-10,3,0,1590,0,,,,,,,,,,,,,,,
2695414,1501038797953,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2695424,1501038797963,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2695434,1501038797973,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2695444,1501038797983,3.19,,0.16,0.0,0.99,-1,-12,4,0,1515,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695454,1501038797993,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2695464,1501038797997,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2695474,1501038798007,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2695484,1501038798017,3.12,,0.2,-0.01,0.99,-0,-16,4,0,1500,0,,,,,,,,,,,,,,,
2695494,1501038798027,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2695504,1501038798037,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2695514,1501038798047,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2695524,1501038798057,3.03,,0.23,-0.01,0.97,0,-17,3,0,1470,0,,,,,,,,,,,,,,,
2695534,1501038798067,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2695544,1501038798077,,,,,,,,,0,1440,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695554,1501038798093,,,,,,,,,0,1395,0,,,,,,,,,,,,,,,
2695564,1501038798103,3.11,,0.25,-0.01,0.95,0,-18,2,0,1290,0,,,,,,,,,,,,,,,
2695574,1501038798113,,,,,,,,,0,1305,0,,,,,,,,,,,,,,,
2695584,1501038798123,,,,,,,,,0,1305,450,,,,,,,,,,,,,,,
2695594,1501038798133,,,,,,,,,0,1260,450,,,,,,,,,,,,,,,
2695604,1501038798143,3.14,,0.26,-0.01,0.89,1,-17,2,0,1260,450,,,,,,,,,,,,,,,
2695614,1501038798153,,,,,,,,,0,1200,450,,,,,,,,,,,,,,,
2695624,1501038798163,,,,,,,,,0,1155,450,,,,,,,,,,,,,,,
2695634,1501038798173,,,,,,,,,0,1110,450,,,,,,,,,,,,,,,
2695644,1501038798183,3.13,,0.29,0.0,0.87,2,-16,2,0,1110,450,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695654,1501038798193,,,,,,,,,0,1065,450,,,,,,,,,,,,,,,
2695664,1501038798203,,,,,,,,,0,930,450,,,,,,,,,,,,,,,
2695674,1501038798213,,,,,,,,,0,1140,450,,,,,,,,,,,,,,,
2695684,1501038798223,3.13,,0.2,-0.01,0.84,1,-10,4,0,1140,450,,,,,,,,,,,,,,,
2695694,1501038798233,,,,,,,,,0,1290,450,,,,,,,,,,,,,,,
2695704,1501038798243,,,,,,,,,0,1290,450,,,,,,,,,,,,,,,
2695714,1501038798253,,,,,,,,,0,1275,450,,,,,,,,,,,,,,,
2695724,1501038798263,3.17,,0.14,-0.02,0.83,1,-4,2,0,1275,0,,,,,,,,,,,,,,,
2695734,1501038798273,,,,,,,,,0,1260,0,,,,,,,,,,,,,,,
2695744,1501038798283,,,,,,,,,0,1260,0,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695754,1501038798295,,,,,,,,,0,1245,0,,,,,,,,,,,,,,,
2695764,1501038798305,3.16,,0.12,-0.03,0.83,1,-3,1,0,1170,0,,,,,,,,,,,,,,,
2695774,1501038798315,,,,,,,,,0,1380,0,,,,,,,,,,,,,,,
2695784,1501038798325,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2695794,1501038798335,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2695804,1501038798345,3.12,,0.15,-0.03,0.84,1,-1,1,0,1485,0,,,,,,,,,,,,,,,
2695814,1501038798355,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2695824,1501038798365,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2695834,1501038798375,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2695844,1501038798385,3.16,,0.16,-0.05,0.84,1,-1,2,0,1350,6080,36.113674,-115.145668,0.0,5.719,2041.1,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
2695854,1501038798392,,,,,,,,,0,1620,6080,,,,,,,,,,,,,,,
2695864,1501038798402,,,,,,,,,0,1710,6080,,,,,,,,,,,,,,,
2695874,1501038798412,,,,,,,,,0,1695,6080,,,,,,,,,,,,,,,
2695884,1501038798422,3.17,,0.21,-0.05,0.84,1,-2,1,0,1665,6080,,,,,,,,,,,,,,,
2695894,1501038798432,,,,,,,,,0,1650,6080,,,,,,,,,,,,,,,
2695904,1501038798442,,,,,,,,,0,1620,6080,,,,,,,,,,,,,,,
2695914,1501038798452,,,,,,,,,0,1545,6080,,,,,,,,,,,,,,,
