"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|""|0.0|5.0|25,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|100,"EngineRPM"|""|0|10000|100,"AxleRpm"|""|0|10000|100,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
2858784,1501038961324,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2858794,1501038961334,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2858804,1501038961344,3.19,,-0.03,-0.01,1.08,-3,0,6,0,1590,0,,,,,,,,,,,,,,,
2858814,1501038961354,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2858824,1501038961364,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2858834,1501038961374,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2858844,1501038961384,3.16,,-0.02,-0.03,1.03,-2,-1,5,0,1425,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2858854,1501038961394,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2858864,1501038961404,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2858874,1501038961414,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2858884,1501038961424,3.21,,0.02,-0.02,1.02,-2,-4,5,0,1590,0,,,,,,,,,,,,,,,
2858894,1501038961434,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2858904,1501038961444,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2858914,1501038961454,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2858924,1501038961464,3.16,,0.02,-0.05,0.98,-2,-5,6,0,1440,0,,,,,,,,,,,,,,,
2858934,1501038961474,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2858944,1501038961484,,,,,,,,,0,1665,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2858954,1501038961494,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2858964,1501038961504,3.14,,0.04,-0.03,0.98,-2,-6,6,0,1575,0,,,,,,,,,,,,,,,
2858974,1501038961514,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2858984,1501038961524,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2858994,1501038961534,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2859004,1501038961544,3.2,,0.02,-0.03,0.96,-2,-6,4,0,1590,0,,,,,,,,,,,,,,,
2859014,1501038961554,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2859024,1501038961564,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859034,1501038961574,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859044,1501038961584,3.19,4.5,-0.01,-0.04,1.01,-2,-6,4,0,1560,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859054,1501038961595,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2859064,1501038961605,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2859074,1501038961615,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2859084,1501038961625,3.21,,-0.04,-0.01,0.98,-2,-4,5,0,1590,0,,,,,,,,,,,,,,,
2859094,1501038961635,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2859104,1501038961645,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859114,1501038961655,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859124,1501038961665,3.24,,-0.02,-0.06,0.96,-2,-2,5,0,1575,0,,,,,,,,,,,,,,,
2859134,1501038961675,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2859144,1501038961685,,,,,,,,,0,1500,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859154,1501038961693,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2859164,1501038961703,3.22,,0.01,-0.03,1.03,-3,-2,7,0,1590,0,,,,,,,,,,,,,,,
2859174,1501038961713,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859184,1501038961723,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859194,1501038961733,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2859204,1501038961743,3.21,,-0.01,-0.03,1.0,-2,-3,5,0,1545,0,,,,,,,,,,,,,,,
2859214,1501038961753,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2859224,1501038961763,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2859234,1501038961773,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859244,1501038961783,3.23,,-0.02,-0.05,1.0,-1,-4,4,0,1650,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859254,1501038961795,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859264,1501038961805,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859274,1501038961815,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2859284,1501038961825,3.25,,-0.02,-0.01,0.96,-1,-4,4,0,1545,0,,,,,,,,,,,,,,,
2859294,1501038961835,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2859304,1501038961845,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2859314,1501038961855,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859324,1501038961865,3.23,,0.01,-0.05,0.94,-0,-6,2,0,1665,0,,,,,,,,,,,,,,,
2859334,1501038961875,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859344,1501038961885,,,,,,,,,0,1605,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859354,1501038961895,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2859364,1501038961905,3.22,,0.0,-0.04,0.94,-2,-6,4,0,1545,0,,,,,,,,,,,,,,,
2859374,1501038961915,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2859384,1501038961925,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2859394,1501038961935,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2859404,1501038961945,3.22,,0.02,0.0,0.88,-2,-7,4,0,1635,0,,,,,,,,,,,,,,,
2859414,1501038961955,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2859424,1501038961965,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2859434,1501038961975,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2859444,1501038961985,3.23,,0.01,-0.05,0.93,-1,-6,4,0,1515,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859454,1501038961995,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2859464,1501038961997,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859474,1501038962007,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2859484,1501038962017,3.22,,-0.03,-0.05,0.91,-1,-3,4,0,1635,0,,,,,,,,,,,,,,,
2859494,1501038962027,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2859504,1501038962037,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2859514,1501038962047,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2859524,1501038962057,3.23,,-0.01,-0.02,0.96,-2,-3,4,0,1515,0,,,,,,,,,,,,,,,
2859534,1501038962067,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2859544,1501038962077,,,,,,,,,0,1605,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859554,1501038962087,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2859564,1501038962097,3.21,,-0.03,-0.05,0.97,-2,-2,3,0,1635,0,,,,,,,,,,,,,,,
2859574,1501038962107,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2859584,1501038962117,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2859594,1501038962127,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2859604,1501038962137,3.21,,-0.05,-0.03,1.05,-2,-3,4,0,1515,0,,,,,,,,,,,,,,,
2859614,1501038962147,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859624,1501038962157,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2859634,1501038962167,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859644,1501038962177,3.21,,-0.02,-0.01,1.04,-1,-5,6,0,1605,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859654,1501038962193,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2859664,1501038962203,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2859674,1501038962213,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2859684,1501038962223,3.19,,-0.01,-0.05,0.97,-1,-5,3,0,1440,0,,,,,,,,,,,,,,,
2859694,1501038962233,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859704,1501038962243,,,,,,,,,0,1665,0,,,,,,,,,,,,,,,
2859714,1501038962253,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859724,1501038962263,3.2,,0.02,-0.02,0.97,-1,-7,3,0,1605,0,,,,,,,,,,,,,,,
2859734,1501038962273,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2859744,1501038962283,,,,,,,,,0,1545,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859754,1501038962295,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2859764,1501038962305,3.18,,0.02,-0.03,0.92,-1,-8,4,0,1440,0,,,,,,,,,,,,,,,
2859774,1501038962315,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859784,1501038962325,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859794,1501038962335,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2859804,1501038962345,3.15,,0.03,-0.02,0.95,-2,-8,5,0,1575,0,,,,,,,,,,,,,,,
2859814,1501038962355,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2859824,1501038962365,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2859834,1501038962375,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2859844,1501038962385,3.2,,0.01,-0.03,0.92,-2,-8,4,0,1590,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859854,1501038962395,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2859864,1501038962405,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2859874,1501038962415,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859884,1501038962425,3.21,,-0.02,-0.05,0.99,-1,-7,4,0,1560,0,,,,,,,,,,,,,,,
2859894,1501038962435,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2859904,1501038962445,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2859914,1501038962455,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2859924,1501038962465,3.21,,-0.03,0.01,0.97,-2,-4,5,0,1590,0,,,,,,,,,,,,,,,
2859934,1501038962475,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2859944,1501038962485,,,,,,,,,0,1635,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2859954,1501038962494,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2859964,1501038962504,3.2,,-0.02,-0.04,0.96,-1,-3,5,0,1560,0,,,,,,,,,,,,,,,
2859974,1501038962514,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2859984,1501038962524,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2859994,1501038962534,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2860004,1501038962544,3.21,,-0.0,-0.02,1.13,-3,-2,7,0,1590,0,,,,,,,,,,,,,,,
2860014,1501038962554,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2860024,1501038962564,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860034,1501038962574,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2860044,1501038962584,3.21,4.49,-0.02,-0.01,1.07,-2,-3,4,0,1530,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0
2860054,1501038962594,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2860064,1501038962604,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2860074,1501038962614,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860084,1501038962624,3.21,,-0.04,-0.02,1.06,-2,-4,4,0,1650,0,,,,,,,,,,,,,,,
2860094,1501038962634,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2860104,1501038962644,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860114,1501038962654,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2860124,1501038962664,3.23,,-0.03,0.02,1.0,-1,-4,4,0,1530,0,,,,,,,,,,,,,,,
2860134,1501038962674,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2860144,1501038962684,,,,,,,,,0,1425,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0
2860154,1501038962694,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860164,1501038962704,3.23,,-0.0,-0.01,0.98,-1,-6,1,0,1665,0,,,,,,,,,,,,,,,
2860174,1501038962714,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2860184,1501038962724,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860194,1501038962734,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2860204,1501038962744,3.23,,-0.02,-0.03,0.98,-1,-5,3,0,1545,0,,,,,,,,,,,,,,,
2860214,1501038962754,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2860224,1501038962764,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2860234,1501038962774,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2860244,1501038962784,3.2,,0.0,-0.0,0.95,-2,-7,4,0,1635,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2860254,1501038962794,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860264,1501038962804,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2860274,1501038962814,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2860284,1501038962824,3.24,,0.01,-0.05,0.97,-2,-6,4,0,1515,0,,,,,,,,,,,,,,,
2860294,1501038962834,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2860304,1501038962844,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860314,1501038962854,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2860324,1501038962864,3.22,,-0.03,-0.06,0.95,-1,-4,4,0,1620,0,,,,,,,,,,,,,,,
2860334,1501038962874,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860344,1501038962884,,,,,,,,,0,1560,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0
2860354,1501038962894,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2860364,1501038962904,3.23,,-0.02,-0.01,0.99,-1,-4,3,0,1500,0,,,,,,,,,,,,,,,
2860374,1501038962914,,,,,,,,,0,1425,0,,,,,,,,,,,,,,,
2860384,1501038962924,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2860394,1501038962934,,,,,,,,,0,1650,0,,,,,,,,,,,,,,,
2860404,1501038962944,3.22,,-0.03,-0.04,0.96,-2,-3,5,0,1620,0,,,,,,,,,,,,,,,
2860414,1501038962954,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860424,1501038962964,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2860434,1501038962974,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2860444,1501038962984,3.22,,-0.02,-0.0,1.04,-2,-3,6,0,1485,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0
2860454,1501038962994,,,,,,,,,0,1410,0,,,,,,,,,,,,,,,
2860464,1501038962998,,,,,,,,,0,1575,0,,,,,,,,,,,,,,,
2860474,1501038963008,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2860484,1501038963018,3.16,,-0.03,0.0,1.06,-2,-2,3,0,1575,0,,,,,,,,,,,,,,,
2860494,1501038963028,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2860504,1501038963038,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2860514,1501038963048,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2860524,1501038963058,3.17,,-0.06,0.01,1.09,-1,-2,2,0,1395,0,,,,,,,,,,,,,,,
2860534,1501038963068,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2860544,1501038963078,,,,,,,,,0,1620,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0
2860554,1501038963092,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860564,1501038963102,3.2,,-0.02,0.02,1.09,-1,-4,4,0,1560,0,,,,,,,,,,,,,,,
2860574,1501038963112,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2860584,1501038963122,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2860594,1501038963132,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2860604,1501038963142,3.18,,-0.03,-0.0,1.07,-0,-4,3,0,1365,0,,,,,,,,,,,,,,,
2860614,1501038963152,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2860624,1501038963162,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2860634,1501038963172,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860644,1501038963182,3.19,,-0.02,0.03,1.0,-1,-5,4,0,1545,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0
2860654,1501038963194,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2860664,1501038963204,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2860674,1501038963214,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2860684,1501038963224,3.19,,-0.03,0.01,0.97,-0,-6,3,0,1350,0,,,,,,,,,,,,,,,
2860694,1501038963234,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2860704,1501038963244,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2860714,1501038963254,,,,,,,,,0,1590,0,,,,,,,,,,,,,,,
2860724,1501038963264,3.21,,-0.02,0.03,0.93,-1,-6,4,0,1560,0,,,,,,,,,,,,,,,
2860734,1501038963274,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2860744,1501038963284,,,,,,,,,0,1485,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0
2860754,1501038963294,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2860764,1501038963304,3.18,,-0.02,-0.0,0.91,-0,-7,2,0,1365,0,,,,,,,,,,,,,,,
2860774,1501038963314,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2860784,1501038963324,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2860794,1501038963334,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2860804,1501038963344,3.21,,-0.0,0.01,0.91,-1,-8,2,0,1560,0,,,,,,,,,,,,,,,
2860814,1501038963354,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2860824,1501038963364,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2860834,1501038963374,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2860844,1501038963384,3.19,,0.0,-0.04,0.9,-0,-9,2,0,1365,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,2.0,0,0.0,-1,0.0,0.0,0.0,0
2860854,1501038963394,,,,,,,,,0,1545,0,,,,,,,,,,,,,,,
2860864,1501038963404,,,,,,,,,0,1635,0,,,,,,,,,,,,,,,
2860874,1501038963414,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2860884,1501038963424,3.21,,0.03,-0.04,0.9,0,-10,1,0,1560,0,,,,,,,,,,,,,,,
2860894,1501038963434,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2860904,1501038963444,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2860914,1501038963454,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2860924,1501038963464,3.19,,0.06,-0.06,0.91,-0,-11,2,0,1365,0,,,,,,,,,,,,,,,
2860934,1501038963474,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2860944,1501038963484,,,,,,,,,0,1635,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2860954,1501038963494,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2860964,1501038963504,3.21,,0.09,-0.04,0.91,-0,-11,2,0,1560,0,,,,,,,,,,,,,,,
2860974,1501038963514,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2860984,1501038963524,,,,,,,,,0,1500,0,,,,,,,,,,,,,,,
2860994,1501038963534,,,,,,,,,0,1455,0,,,,,,,,,,,,,,,
2861004,1501038963544,3.22,,0.15,-0.04,0.94,-1,-14,3,0,1350,0,,,,,,,,,,,,,,,
2861014,1501038963554,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2861024,1501038963564,,,,,,,,,0,1620,0,,,,,,,,,,,,,,,
2861034,1501038963574,,,,,,,,,0,1605,0,,,,,,,,,,,,,,,
2861044,1501038963584,3.21,4.49,0.18,-0.03,0.92,-0,-14,5,0,1545,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2861054,1501038963595,,,,,,,,,0,1515,0,,,,,,,,,,,,,,,
2861064,1501038963605,,,,,,,,,0,1485,0,,,,,,,,,,,,,,,
2861074,1501038963615,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2861084,1501038963625,3.22,,0.25,-0.03,0.94,0,-18,5,0,1305,0,,,,,,,,,,,,,,,
2861094,1501038963635,,,,,,,,,0,1470,0,,,,,,,,,,,,,,,
2861104,1501038963645,,,,,,,,,0,1560,0,,,,,,,,,,,,,,,
2861114,1501038963655,,,,,,,,,0,1530,0,,,,,,,,,,,,,,,
2861124,1501038963665,3.22,,0.26,-0.02,0.88,1,-18,6,0,1485,0,,,,,,,,,,,,,,,
2861134,1501038963675,,,,,,,,,0,1440,0,,,,,,,,,,,,,,,
2861144,1501038963685,,,,,,,,,0,1410,0,36.113663,-115.145638,0.0,6.097,2051.4,9,3,1.9,0,0.0,-1,0.0,0.0,0.0,0
2861154,1501038963695,,,,,,,,,0,1350,0,,,,,,,,,,,,,,,
